Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,Donald J. Trump,REP,303,251,138,279,668,60.07
President and Vice President,Donald J. Trump,REP,305,300,145,259,704,56.91
President and Vice President,Donald J. Trump,REP,307,143,63,134,340,56.57
President and Vice President,Donald J. Trump,REP,309,474,235,380,1089,55.25
President and Vice President,Donald J. Trump,REP,311,1031,899,739,2669,60.19
President and Vice President,Donald J. Trump,REP,313,791,545,441,1777,62.24
President and Vice President,Donald J. Trump,REP,315,791,715,425,1931,56.13
President and Vice President,Donald J. Trump,REP,317,781,714,728,2223,63.12
President and Vice President,Donald J. Trump,REP,321,-,-,-,219,49.44
President and Vice President,Donald J. Trump,REP,323,859,751,469,2079,55.34
President and Vice President,Donald J. Trump,REP,325,784,576,331,1691,59.21
President and Vice President,Donald J. Trump,REP,327,931,827,652,2410,59.82
President and Vice President,Donald J. Trump,REP,329,725,672,394,1791,48.12
President and Vice President,Donald J. Trump,REP,331,482,354,294,1130,52.19
President and Vice President,Donald J. Trump,REP,333,1261,906,797,2964,60.10
President and Vice President,Donald J. Trump,REP,401,349,389,422,1160,49.11
President and Vice President,Donald J. Trump,REP,403,622,560,315,1497,50.66
President and Vice President,Donald J. Trump,REP,405,187,136,71,394,59.52
President and Vice President,Donald J. Trump,REP,407,216,159,139,514,58.01
President and Vice President,Donald J. Trump,REP,409,732,429,501,1662,62.18
President and Vice President,Donald J. Trump,REP,411,615,428,259,1302,52.23
President and Vice President,Donald J. Trump,REP,413,500,499,567,1566,54.09
President and Vice President,Donald J. Trump,REP,415,580,499,524,1603,44.09
President and Vice President,Donald J. Trump,REP,417,1073,973,657,2703,57.29
President and Vice President,Donald J. Trump,REP,419,1012,942,592,2546,51.82
President and Vice President,Donald J. Trump,REP,421,372,294,431,1097,57.95
President and Vice President,Donald J. Trump,REP,501,1618,1613,844,4075,60.72
President and Vice President,Donald J. Trump,REP,503,1006,873,596,2475,58.36
President and Vice President,Donald J. Trump,REP,505,1124,711,564,2399,52.53
President and Vice President,Donald J. Trump,REP,507,692,551,495,1738,48.97
President and Vice President,Donald J. Trump,REP,509,762,878,698,2338,66.44
President and Vice President,Donald J. Trump,REP,511,955,686,548,2189,58.73
President and Vice President,Donald J. Trump,REP,513,608,339,360,1307,49.06
President and Vice President,Donald J. Trump,REP,515,1318,1604,444,3366,56.78
President and Vice President,Donald J. Trump,REP,517,1352,1573,314,3239,56.23
President and Vice President,Donald J. Trump,REP,519,1761,2306,709,4776,60.29
President and Vice President,Donald J. Trump,REP,521,1599,1641,169,3409,59.14
President and Vice President,Donald J. Trump,REP,523,790,1072,450,2312,56.68
President and Vice President,Donald J. Trump,REP,525,859,1008,677,2544,75.56
President and Vice President,Donald J. Trump,REP,527,316,334,839,1489,81.63
President and Vice President,Joseph R. Biden,DEM,101,919,534,183,1636,35.80
President and Vice President,Joseph R. Biden,DEM,103,-,-,-,350,36.96
President and Vice President,Joseph R. Biden,DEM,107,217,144,72,433,31.17
President and Vice President,Joseph R. Biden,DEM,111,283,186,39,508,42.58
President and Vice President,Joseph R. Biden,DEM,117,1496,801,356,2653,39.73
President and Vice President,Joseph R. Biden,DEM,119,322,153,81,556,35.66
President and Vice President,Joseph R. Biden,DEM,121,1005,469,98,1572,35.74
President and Vice President,Joseph R. Biden,DEM,123,873,559,123,1555,42.61
President and Vice President,Joseph R. Biden,DEM,125,-,-,-,729,35.88
President and Vice President,Joseph R. Biden,DEM,127,1193,555,175,1923,34.35
President and Vice President,Joseph R. Biden,DEM,129,271,101,64,436,33.62
President and Vice President,Joseph R. Biden,DEM,131,1117,448,171,1736,42.35
President and Vice President,Joseph R. Biden,DEM,133,210,64,57,331,37.61
President and Vice President,Joseph R. Biden,DEM,135,1287,463,122,1872,33.56
President and Vice President,Joseph R. Biden,DEM,137,832,499,117,1448,30.69
President and Vice President,Joseph R. Biden,DEM,139,1341,754,180,2275,30.50
President and Vice President,Joseph R. Biden,DEM,141,-,-,-,91,15.19
President and Vice President,Joseph R. Biden,DEM,201,428,180,90,698,39.93
President and Vice President,Joseph R. Biden,DEM,203,226,154,53,433,35.46
President and Vice President,Joseph R. Biden,DEM,205,353,296,209,858,91.08
President and Vice President,Joseph R. Biden,DEM,207,566,327,149,1042,45.48
President and Vice President,Joseph R. Biden,DEM,209,535,369,250,1154,70.41
President and Vice President,Joseph R. Biden,DEM,211,312,153,46,511,32.57
President and Vice President,Joseph R. Biden,DEM,213,1189,639,423,2251,61.15
President and Vice President,Joseph R. Biden,DEM,215,391,313,302,1006,62.52
President and Vice President,Joseph R. Biden,DEM,217,732,414,285,1431,50.02
President and Vice President,Joseph R. Biden,DEM,219,863,284,181,1328,50.19
President and Vice President,Joseph R. Biden,DEM,221,874,348,256,1478,49.22
President and Vice President,Joseph R. Biden,DEM,223,672,444,374,1490,74.57
President and Vice President,Joseph R. Biden,DEM,301,212,58,115,385,46.11
President and Vice President,Joseph R. Biden,DEM,303,292,62,78,432,38.85
President and Vice President,Joseph R. Biden,DEM,305,332,72,122,526,42.52
President and Vice President,Joseph R. Biden,DEM,307,153,36,66,255,42.43
President and Vice President,Joseph R. Biden,DEM,309,651,106,104,861,43.68
President and Vice President,Joseph R. Biden,DEM,311,1095,388,215,1698,38.29
President and Vice President,Joseph R. Biden,DEM,313,761,180,121,1062,37.20
President and Vice President,Joseph R. Biden,DEM,315,981,342,150,1473,42.82
President and Vice President,Joseph R. Biden,DEM,317,778,251,219,1248,35.43
President and Vice President,Joseph R. Biden,DEM,321,-,-,-,222,50.11
President and Vice President,Joseph R. Biden,DEM,323,1151,336,154,1641,43.68
President and Vice President,Joseph R. Biden,DEM,325,837,216,86,1139,39.88
President and Vice President,Joseph R. Biden,DEM,327,964,389,207,1560,38.72
President and Vice President,Joseph R. Biden,DEM,329,1122,525,239,1886,50.67
President and Vice President,Joseph R. Biden,DEM,331,663,206,144,1013,46.79
President and Vice President,Joseph R. Biden,DEM,333,1280,390,247,1917,38.87
President and Vice President,Joseph R. Biden,DEM,401,596,311,253,1160,49.11
President and Vice President,Joseph R. Biden,DEM,403,932,324,167,1423,48.16
President and Vice President,Joseph R. Biden,DEM,405,-,-,-,259,39.12
President and Vice President,Joseph R. Biden,DEM,407,255,75,33,363,40.97
President and Vice President,Joseph R. Biden,DEM,409,702,163,123,988,36.96
President and Vice President,Joseph R. Biden,DEM,411,737,271,143,1151,46.17
President and Vice President,Joseph R. Biden,DEM,413,768,343,190,1301,44.94
President and Vice President,Joseph R. Biden,DEM,415,979,547,461,1987,54.65
President and Vice President,Joseph R. Biden,DEM,417,1235,480,248,1963,41.61
President and Vice President,Joseph R. Biden,DEM,419,1652,473,202,2327,47.36
President and Vice President,Joseph R. Biden,DEM,421,455,158,152,765,40.41
President and Vice President,Joseph R. Biden,DEM,501,1527,733,292,2552,38.03
President and Vice President,Joseph R. Biden,DEM,503,1144,382,196,1722,40.60
President and Vice President,Joseph R. Biden,DEM,505,1621,359,158,2138,46.81
President and Vice President,Joseph R. Biden,DEM,507,1191,365,217,1773,49.96
President and Vice President,Joseph R. Biden,DEM,509,737,287,127,1151,32.71
President and Vice President,Joseph R. Biden,DEM,511,1097,276,134,1507,40.43
President and Vice President,Joseph R. Biden,DEM,513,1025,182,134,1341,50.34
President and Vice President,Joseph R. Biden,DEM,515,1641,722,140,2503,42.22
President and Vice President,Joseph R. Biden,DEM,517,1685,696,80,2461,42.73
President and Vice President,Joseph R. Biden,DEM,519,2043,857,190,3090,39.01
President and Vice President,Joseph R. Biden,DEM,521,-,-,-,2314,40.15
President and Vice President,Joseph R. Biden,DEM,523,1086,502,126,1714,42.02
President and Vice President,Joseph R. Biden,DEM,525,490,214,87,791,23.49
President and Vice President,Joseph R. Biden,DEM,527,191,64,65,320,17.54
President and Vice President,Jo Jorgensen,LPF,101,-,-,-,42,0.92
President and Vice President,Jo Jorgensen,LPF,103,-,-,-,3,0.32
President and Vice President,Jo Jorgensen,LPF,107,-,-,-,12,0.86
President and Vice President,Jo Jorgensen,LPF,111,-,-,-,6,0.50
President and Vice President,Jo Jorgensen,LPF,117,-,-,-,58,0.87
President and Vice President,Jo Jorgensen,LPF,119,-,-,-,6,0.38
President and Vice President,Jo Jorgensen,LPF,121,-,-,-,24,0.55
President and Vice President,Jo Jorgensen,LPF,123,-,-,-,17,0.47
President and Vice President,Jo Jorgensen,LPF,125,-,-,-,4,0.20
President and Vice President,Jo Jorgensen,LPF,127,-,-,-,43,0.77
President and Vice President,Jo Jorgensen,LPF,129,-,-,-,5,0.39
President and Vice President,Jo Jorgensen,LPF,131,-,-,-,22,0.54
President and Vice President,Jo Jorgensen,LPF,133,-,-,-,4,0.45
President and Vice President,Jo Jorgensen,LPF,135,-,-,-,30,0.54
President and Vice President,Jo Jorgensen,LPF,137,-,-,-,33,0.70
President and Vice President,Jo Jorgensen,LPF,139,-,-,-,57,0.76
President and Vice President,Jo Jorgensen,LPF,141,-,-,-,8,1.34
President and Vice President,Jo Jorgensen,LPF,201,-,-,-,8,0.46
President and Vice President,Jo Jorgensen,LPF,203,-,-,-,5,0.41
President and Vice President,Jo Jorgensen,LPF,205,-,-,-,3,0.32
President and Vice President,Jo Jorgensen,LPF,207,-,-,-,9,0.39
President and Vice President,Jo Jorgensen,LPF,209,-,-,-,12,0.73
President and Vice President,Jo Jorgensen,LPF,211,-,-,-,5,0.32
President and Vice President,Jo Jorgensen,LPF,213,-,-,-,22,0.60
President and Vice President,Jo Jorgensen,LPF,215,-,-,-,9,0.56
President and Vice President,Jo Jorgensen,LPF,217,-,-,-,20,0.70
President and Vice President,Jo Jorgensen,LPF,219,-,-,-,18,0.68
President and Vice President,Jo Jorgensen,LPF,221,-,-,-,13,0.43
President and Vice President,Jo Jorgensen,LPF,223,-,-,-,16,0.80
President and Vice President,Jo Jorgensen,LPF,301,-,-,-,1,0.12
President and Vice President,Jo Jorgensen,LPF,303,-,-,-,4,0.36
President and Vice President,Jo Jorgensen,LPF,305,-,-,-,5,0.40
President and Vice President,Jo Jorgensen,LPF,307,-,-,-,2,0.33
President and Vice President,Jo Jorgensen,LPF,309,-,-,-,12,0.61
President and Vice President,Jo Jorgensen,LPF,311,-,-,-,43,0.97
President and Vice President,Jo Jorgensen,LPF,313,-,-,-,8,0.28
President and Vice President,Jo Jorgensen,LPF,315,-,-,-,16,0.47
President and Vice President,Jo Jorgensen,LPF,317,-,-,-,33,0.94
President and Vice President,Jo Jorgensen,LPF,321,-,-,-,1,0.23
President and Vice President,Jo Jorgensen,LPF,323,-,-,-,17,0.45
President and Vice President,Jo Jorgensen,LPF,325,-,-,-,11,0.39
President and Vice President,Jo Jorgensen,LPF,327,-,-,-,35,0.87
President and Vice President,Jo Jorgensen,LPF,329,-,-,-,27,0.73
President and Vice President,Jo Jorgensen,LPF,331,-,-,-,11,0.51
President and Vice President,Jo Jorgensen,LPF,333,-,-,-,24,0.49
President and Vice President,Jo Jorgensen,LPF,401,-,-,-,19,0.80
President and Vice President,Jo Jorgensen,LPF,403,-,-,-,18,0.61
President and Vice President,Jo Jorgensen,LPF,405,-,-,-,6,0.91
President and Vice President,Jo Jorgensen,LPF,407,-,-,-,7,0.79
President and Vice President,Jo Jorgensen,LPF,409,-,-,-,5,0.19
President and Vice President,Jo Jorgensen,LPF,411,-,-,-,20,0.80
President and Vice President,Jo Jorgensen,LPF,413,-,-,-,17,0.59
President and Vice President,Jo Jorgensen,LPF,415,-,-,-,28,0.77
President and Vice President,Jo Jorgensen,LPF,417,-,-,-,28,0.59
President and Vice President,Jo Jorgensen,LPF,419,-,-,-,25,0.51
President and Vice President,Jo Jorgensen,LPF,421,-,-,-,14,0.74
President and Vice President,Jo Jorgensen,LPF,501,-,-,-,54,0.80
President and Vice President,Jo Jorgensen,LPF,503,-,-,-,22,0.52
President and Vice President,Jo Jorgensen,LPF,505,-,-,-,16,0.35
President and Vice President,Jo Jorgensen,LPF,507,-,-,-,27,0.76
President and Vice President,Jo Jorgensen,LPF,509,-,-,-,15,0.43
President and Vice President,Jo Jorgensen,LPF,511,-,-,-,18,0.48
President and Vice President,Jo Jorgensen,LPF,513,-,-,-,7,0.26
President and Vice President,Jo Jorgensen,LPF,515,-,-,-,38,0.64
President and Vice President,Jo Jorgensen,LPF,517,-,-,-,28,0.49
President and Vice President,Jo Jorgensen,LPF,519,-,-,-,36,0.45
President and Vice President,Jo Jorgensen,LPF,521,-,-,-,17,0.29
President and Vice President,Jo Jorgensen,LPF,523,-,-,-,28,0.69
President and Vice President,Jo Jorgensen,LPF,525,-,-,-,20,0.59
President and Vice President,Jo Jorgensen,LPF,527,-,-,-,10,0.55
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,101,-,-,-,1,0.02
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,103,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,107,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,111,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,117,-,-,-,4,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,119,-,-,-,1,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,121,-,-,-,2,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,123,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,125,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,127,-,-,-,4,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,129,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,131,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,133,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,135,-,-,-,2,0.04
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,137,-,-,-,3,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,139,-,-,-,4,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,141,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,201,-,-,-,1,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,203,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,205,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,207,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,209,-,-,-,3,0.18
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,211,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,213,-,-,-,2,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,215,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,217,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,219,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,221,-,-,-,1,0.03
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,223,-,-,-,2,0.10
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,301,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,303,-,-,-,2,0.18
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,305,-,-,-,1,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,307,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,309,-,-,-,1,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,311,-,-,-,3,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,313,-,-,-,1,0.04
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,315,-,-,-,1,0.03
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,317,-,-,-,2,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,321,-,-,-,1,0.23
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,323,-,-,-,2,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,325,-,-,-,2,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,327,-,-,-,3,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,329,-,-,-,5,0.13
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,331,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,333,-,-,-,1,0.02
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,401,-,-,-,2,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,403,-,-,-,2,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,405,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,407,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,409,-,-,-,3,0.11
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,411,-,-,-,2,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,413,-,-,-,2,0.07
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,415,-,-,-,3,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,417,-,-,-,4,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,419,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,421,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,501,-,-,-,1,0.01
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,503,-,-,-,1,0.02
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,505,-,-,-,1,0.02
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,507,-,-,-,1,0.03
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,509,-,-,-,4,0.11
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,511,-,-,-,2,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,513,-,-,-,3,0.11
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,515,-,-,-,5,0.08
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,517,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,519,-,-,-,1,0.01
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,521,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,523,-,-,-,2,0.05
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,525,-,-,-,1,0.03
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,527,-,-,-,1,0.05
President and Vice President,Gloria La Riva,PSL,101,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,103,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,107,-,-,-,1,0.07
President and Vice President,Gloria La Riva,PSL,111,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,117,-,-,-,2,0.03
President and Vice President,Gloria La Riva,PSL,119,-,-,-,1,0.06
President and Vice President,Gloria La Riva,PSL,121,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,123,-,-,-,2,0.05
President and Vice President,Gloria La Riva,PSL,125,-,-,-,2,0.10
President and Vice President,Gloria La Riva,PSL,127,-,-,-,2,0.04
President and Vice President,Gloria La Riva,PSL,129,-,-,-,2,0.15
President and Vice President,Gloria La Riva,PSL,131,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,133,-,-,-,1,0.11
President and Vice President,Gloria La Riva,PSL,135,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,137,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,139,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,141,-,-,-,1,0.17
President and Vice President,Gloria La Riva,PSL,201,-,-,-,2,0.11
President and Vice President,Gloria La Riva,PSL,203,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,205,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,207,-,-,-,1,0.04
President and Vice President,Gloria La Riva,PSL,209,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,211,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,213,-,-,-,6,0.16
President and Vice President,Gloria La Riva,PSL,215,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,217,-,-,-,2,0.07
President and Vice President,Gloria La Riva,PSL,219,-,-,-,1,0.04
President and Vice President,Gloria La Riva,PSL,221,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,223,-,-,-,2,0.10
President and Vice President,Gloria La Riva,PSL,301,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,303,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,305,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,307,-,-,-,1,0.17
President and Vice President,Gloria La Riva,PSL,309,-,-,-,1,0.05
President and Vice President,Gloria La Riva,PSL,311,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,313,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,315,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,317,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,321,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,323,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,325,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,327,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,329,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,331,-,-,-,1,0.05
President and Vice President,Gloria La Riva,PSL,333,-,-,-,2,0.04
President and Vice President,Gloria La Riva,PSL,401,-,-,-,3,0.13
President and Vice President,Gloria La Riva,PSL,403,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,405,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,407,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,409,-,-,-,6,0.22
President and Vice President,Gloria La Riva,PSL,411,-,-,-,6,0.24
President and Vice President,Gloria La Riva,PSL,413,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,415,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,417,-,-,-,3,0.06
President and Vice President,Gloria La Riva,PSL,419,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,421,-,-,-,2,0.11
President and Vice President,Gloria La Riva,PSL,501,-,-,-,2,0.03
President and Vice President,Gloria La Riva,PSL,503,-,-,-,3,0.07
President and Vice President,Gloria La Riva,PSL,505,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,507,-,-,-,2,0.06
President and Vice President,Gloria La Riva,PSL,509,-,-,-,3,0.09
President and Vice President,Gloria La Riva,PSL,511,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,513,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,515,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,517,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,519,-,-,-,2,0.03
President and Vice President,Gloria La Riva,PSL,521,0,0,0,0,0.00
President and Vice President,Gloria La Riva,PSL,523,-,-,-,1,0.02
President and Vice President,Gloria La Riva,PSL,525,-,-,-,1,0.03
President and Vice President,Gloria La Riva,PSL,527,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,101,-,-,-,6,0.13
President and Vice President,Howie Hawkins,GRE,103,-,-,-,1,0.11
President and Vice President,Howie Hawkins,GRE,107,-,-,-,1,0.07
President and Vice President,Howie Hawkins,GRE,111,-,-,-,1,0.08
President and Vice President,Howie Hawkins,GRE,117,-,-,-,3,0.04
President and Vice President,Howie Hawkins,GRE,119,-,-,-,2,0.13
President and Vice President,Howie Hawkins,GRE,121,-,-,-,2,0.05
President and Vice President,Howie Hawkins,GRE,123,-,-,-,4,0.11
President and Vice President,Howie Hawkins,GRE,125,-,-,-,1,0.05
President and Vice President,Howie Hawkins,GRE,127,-,-,-,13,0.23
President and Vice President,Howie Hawkins,GRE,129,-,-,-,1,0.08
President and Vice President,Howie Hawkins,GRE,131,-,-,-,6,0.15
President and Vice President,Howie Hawkins,GRE,133,-,-,-,1,0.11
President and Vice President,Howie Hawkins,GRE,135,-,-,-,4,0.07
President and Vice President,Howie Hawkins,GRE,137,-,-,-,2,0.04
President and Vice President,Howie Hawkins,GRE,139,-,-,-,9,0.12
President and Vice President,Howie Hawkins,GRE,141,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,201,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,203,-,-,-,3,0.25
President and Vice President,Howie Hawkins,GRE,205,-,-,-,1,0.11
President and Vice President,Howie Hawkins,GRE,207,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,209,-,-,-,3,0.18
President and Vice President,Howie Hawkins,GRE,211,-,-,-,3,0.19
President and Vice President,Howie Hawkins,GRE,213,-,-,-,5,0.14
President and Vice President,Howie Hawkins,GRE,215,-,-,-,1,0.06
President and Vice President,Howie Hawkins,GRE,217,-,-,-,5,0.17
President and Vice President,Howie Hawkins,GRE,219,-,-,-,5,0.19
President and Vice President,Howie Hawkins,GRE,221,-,-,-,5,0.17
President and Vice President,Howie Hawkins,GRE,223,-,-,-,4,0.20
President and Vice President,Howie Hawkins,GRE,301,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,303,-,-,-,3,0.27
President and Vice President,Howie Hawkins,GRE,305,0,0,0,0,0.00
President and Vice President,Howie Hawkins,GRE,307,0,0,0,0,0.00
