Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,Joseph R. Biden,DEM,Precinct 9,0,92,51,40,183,20.24
President and Vice President,Joseph R. Biden,DEM,Precinct 10,0,199,99,45,343,30.19
President and Vice President,Joseph R. Biden,DEM,Precinct 11,0,385,333,122,840,42.13
President and Vice President,Joseph R. Biden,DEM,Precinct 12,0,390,262,101,753,33.87
President and Vice President,Joseph R. Biden,DEM,Precinct 13,0,154,116,91,361,29.18
President and Vice President,Joseph R. Biden,DEM,Precinct 14,0,497,453,385,1335,45.64
President and Vice President,Joseph R. Biden,DEM,Precinct 15.CLE,-,-,-,-,1314,55.51
President and Vice President,Joseph R. Biden,DEM,Precinct 16,0,336,234,172,742,31.15
President and Vice President,Joseph R. Biden,DEM,Precinct 17,-,-,-,-,384,24.52
President and Vice President,Joseph R. Biden,DEM,Precinct 18,0,221,108,88,417,25.41
President and Vice President,Joseph R. Biden,DEM,Precinct 19,0,342,244,74,660,37.78
President and Vice President,Joseph R. Biden,DEM,Precinct 20,0,682,282,70,1034,34.72
President and Vice President,Joseph R. Biden,DEM,Precinct 21,0,318,163,91,572,27.23
President and Vice President,Joseph R. Biden,DEM,Precinct 22,-,-,-,-,3560,45.06
President and Vice President,Joseph R. Biden,DEM,Precinct 23,-,-,-,-,2558,45.78
President and Vice President,Joseph R. Biden,DEM,Precinct 24,0,141,113,49,303,24.61
President and Vice President,Joseph R. Biden,DEM,Precinct 25,0,408,347,174,929,28.91
President and Vice President,Joseph R. Biden,DEM,Precinct 26,-,-,-,-,1053,50.55
President and Vice President,Joseph R. Biden,DEM,Precinct 27,0,204,150,159,513,76.00
President and Vice President,Joseph R. Biden,DEM,Precinct 28,-,-,-,-,347,52.66
President and Vice President,Joseph R. Biden,DEM,Precinct 29,0,200,130,76,406,39.00
President and Vice President,Joseph R. Biden,DEM,Precinct 30,-,-,-,-,697,31.12
President and Vice President,Joseph R. Biden,DEM,Precinct 31,-,-,-,-,719,45.05
President and Vice President,Joseph R. Biden,DEM,Precinct 32,0,638,499,129,1266,34.95
President and Vice President,Joseph R. Biden,DEM,Precinct 33,-,-,-,-,319,26.45
President and Vice President,Joseph R. Biden,DEM,Precinct 34,0,82,49,35,166,27.71
President and Vice President,Joseph R. Biden,DEM,Precinct 35,0,471,308,164,943,41.51
President and Vice President,Joseph R. Biden,DEM,Precinct 36.LEE3,0,285,107,105,497,35.12
President and Vice President,Joseph R. Biden,DEM,Precinct 37,0,268,45,155,468,36.11
President and Vice President,Joseph R. Biden,DEM,Precinct 38,0,484,352,116,952,34.71
President and Vice President,Joseph R. Biden,DEM,Precinct 39,0,389,260,55,704,34.73
President and Vice President,Joseph R. Biden,DEM,Precinct 40,0,176,132,76,384,41.16
President and Vice President,Joseph R. Biden,DEM,Precinct 41,0,115,75,33,223,27.77
President and Vice President,Joseph R. Biden,DEM,Precinct 42,0,586,435,214,1235,40.32
President and Vice President,Joseph R. Biden,DEM,Precinct 43,-,-,-,-,1444,46.72
President and Vice President,Joseph R. Biden,DEM,Precinct 44,-,-,-,-,712,48.83
President and Vice President,Joseph R. Biden,DEM,Precinct 45,-,-,-,-,864,43.53
President and Vice President,Joseph R. Biden,DEM,Precinct 46,-,-,-,-,407,38.87
President and Vice President,Joseph R. Biden,DEM,Precinct 47,-,-,-,-,1182,37.37
President and Vice President,Joseph R. Biden,DEM,Precinct 48,-,-,-,-,1208,44.46
President and Vice President,Joseph R. Biden,DEM,Precinct 49,0,348,255,99,702,31.02
President and Vice President,Joseph R. Biden,DEM,Precinct 50,0,213,179,96,488,52.30
President and Vice President,Joseph R. Biden,DEM,Precinct 51,-,-,-,-,172,38.05
President and Vice President,Joseph R. Biden,DEM,Precinct 52,0,1056,1043,190,2289,48.02
President and Vice President,Joseph R. Biden,DEM,Precinct 54,-,-,-,-,233,23.00
President and Vice President,Joseph R. Biden,DEM,Precinct 56,0,100,86,46,232,41.65
President and Vice President,Joseph R. Biden,DEM,Precinct 57.MD,-,-,-,-,473,82.84
President and Vice President,Joseph R. Biden,DEM,Precinct 58,0,768,546,167,1481,47.54
President and Vice President,Joseph R. Biden,DEM,Precinct 59,0,411,256,137,804,31.82
President and Vice President,Joseph R. Biden,DEM,Precinct 60,-,-,-,-,245,37.07
President and Vice President,Joseph R. Biden,DEM,Precinct 61,0,553,165,248,966,36.69
President and Vice President,Joseph R. Biden,DEM,Precinct 62,0,471,445,130,1046,23.73
President and Vice President,Joseph R. Biden,DEM,Precinct 63,0,193,43,108,344,36.10
President and Vice President,Joseph R. Biden,DEM,Precinct 65,0,560,190,107,857,36.30
President and Vice President,Joseph R. Biden,DEM,Precinct 67,0,478,281,159,918,29.95
President and Vice President,Joseph R. Biden,DEM,Precinct 68,-,-,-,-,727,46.66
President and Vice President,Joseph R. Biden,DEM,Precinct 69,0,125,34,44,203,32.48
President and Vice President,Joseph R. Biden,DEM,Precinct 70,0,159,38,79,276,34.63
President and Vice President,Joseph R. Biden,DEM,Precinct 71,0,69,52,49,170,16.36
President and Vice President,Joseph R. Biden,DEM,Precinct 72,-,-,-,-,457,37.31
President and Vice President,Joseph R. Biden,DEM,Precinct 73,-,-,-,-,475,35.63
President and Vice President,Joseph R. Biden,DEM,Precinct 74,0,255,62,128,445,35.49
President and Vice President,Joseph R. Biden,DEM,Precinct 75,0,300,88,129,517,34.10
President and Vice President,Joseph R. Biden,DEM,Precinct 76,-,-,-,-,138,38.02
President and Vice President,Joseph R. Biden,DEM,Precinct 77.LEE3,-,-,-,-,120,40.13
President and Vice President,Joseph R. Biden,DEM,Precinct 78.CLE,0,643,277,141,1061,37.22
President and Vice President,Joseph R. Biden,DEM,Precinct 79,-,-,-,-,2962,48.85
President and Vice President,Joseph R. Biden,DEM,Precinct 80,0,447,340,172,959,37.29
President and Vice President,Joseph R. Biden,DEM,Precinct 81,0,635,597,143,1375,45.01
President and Vice President,Joseph R. Biden,DEM,Precinct 82,-,-,-,-,2479,60.55
President and Vice President,Joseph R. Biden,DEM,Precinct 83,0,507,166,156,829,37.48
President and Vice President,Joseph R. Biden,DEM,Precinct 84,-,-,-,-,3949,58.98
President and Vice President,Joseph R. Biden,DEM,Precinct 85,0,208,95,119,422,34.62
President and Vice President,Joseph R. Biden,DEM,Precinct 86.MD,0,284,110,78,472,40.65
President and Vice President,Joseph R. Biden,DEM,Precinct 87.CLE,-,-,-,-,740,46.98
President and Vice President,Joseph R. Biden,DEM,Precinct 88,0,604,519,122,1245,37.61
President and Vice President,Joseph R. Biden,DEM,Precinct 89,-,-,-,-,2794,49.81
President and Vice President,Joseph R. Biden,DEM,Precinct 90,0,220,209,69,498,45.07
President and Vice President,Joseph R. Biden,DEM,Precinct 91,0,130,137,40,307,22.49
President and Vice President,Joseph R. Biden,DEM,Precinct 92,0,227,247,65,539,28.29
President and Vice President,Joseph R. Biden,DEM,Precinct 93,-,-,-,-,834,35.81
President and Vice President,Joseph R. Biden,DEM,Precinct 94,-,-,-,-,621,26.30
President and Vice President,Joseph R. Biden,DEM,Precinct 95,0,565,505,114,1184,44.61
President and Vice President,Joseph R. Biden,DEM,Precinct 96,-,-,-,-,404,36.86
President and Vice President,Joseph R. Biden,DEM,Precinct 97,-,-,-,-,1933,56.16
President and Vice President,Joseph R. Biden,DEM,Precinct 98.MD,-,-,-,-,177,46.58
President and Vice President,Joseph R. Biden,DEM,Precinct 99.TAV,-,-,-,-,421,36.93
President and Vice President,Joseph R. Biden,DEM,Precinct 100,0,495,562,133,1190,30.89
President and Vice President,Joseph R. Biden,DEM,Precinct 101,0,247,97,131,475,39.42
President and Vice President,Joseph R. Biden,DEM,Precinct 102.CLE,0,281,115,108,504,43.83
President and Vice President,Joseph R. Biden,DEM,Precinct 103.LEE3,0,385,84,114,583,39.50
President and Vice President,Joseph R. Biden,DEM,Precinct 104.MD,0,308,129,78,515,43.42
President and Vice President,Joseph R. Biden,DEM,Precinct 105,-,-,-,-,492,32.03
President and Vice President,Joseph R. Biden,DEM,Precinct 106.GRV,-,-,-,-,809,47.14
President and Vice President,Joseph R. Biden,DEM,Precinct 107,0,104,54,33,191,29.16
President and Vice President,Joseph R. Biden,DEM,Federal,-,-,-,-,2,66.67
President and Vice President,Jo Jorgensen,LPF,Precinct 1,-,-,-,-,2,0.19
President and Vice President,Jo Jorgensen,LPF,Precinct 2,-,-,-,-,4,0.37
President and Vice President,Jo Jorgensen,LPF,Precinct 3,-,-,-,-,5,0.39
President and Vice President,Jo Jorgensen,LPF,Precinct 4,-,-,-,-,16,0.83
President and Vice President,Jo Jorgensen,LPF,Precinct 5,-,-,-,-,14,0.76
President and Vice President,Jo Jorgensen,LPF,Precinct 6,-,-,-,-,31,0.87
President and Vice President,Jo Jorgensen,LPF,Precinct 7,-,-,-,-,9,0.78
President and Vice President,Jo Jorgensen,LPF,Precinct 8,-,-,-,-,23,0.69
President and Vice President,Jo Jorgensen,LPF,Precinct 9,-,-,-,-,7,0.77
President and Vice President,Jo Jorgensen,LPF,Precinct 10,-,-,-,-,13,1.14
President and Vice President,Jo Jorgensen,LPF,Precinct 11,-,-,-,-,6,0.30
President and Vice President,Jo Jorgensen,LPF,Precinct 12,-,-,-,-,11,0.49
President and Vice President,Jo Jorgensen,LPF,Precinct 13,-,-,-,-,9,0.73
President and Vice President,Jo Jorgensen,LPF,Precinct 14,-,-,-,-,17,0.58
President and Vice President,Jo Jorgensen,LPF,Precinct 15.CLE,-,-,-,-,22,0.93
President and Vice President,Jo Jorgensen,LPF,Precinct 16,-,-,-,-,22,0.92
President and Vice President,Jo Jorgensen,LPF,Precinct 17,-,-,-,-,14,0.89
President and Vice President,Jo Jorgensen,LPF,Precinct 18,-,-,-,-,10,0.61
President and Vice President,Jo Jorgensen,LPF,Precinct 19,-,-,-,-,15,0.86
President and Vice President,Jo Jorgensen,LPF,Precinct 20,-,-,-,-,6,0.20
President and Vice President,Jo Jorgensen,LPF,Precinct 21,-,-,-,-,21,1.00
President and Vice President,Jo Jorgensen,LPF,Precinct 22,-,-,-,-,80,1.01
President and Vice President,Jo Jorgensen,LPF,Precinct 23,-,-,-,-,48,0.86
President and Vice President,Jo Jorgensen,LPF,Precinct 24,-,-,-,-,5,0.41
President and Vice President,Jo Jorgensen,LPF,Precinct 25,-,-,-,-,30,0.93
President and Vice President,Jo Jorgensen,LPF,Precinct 26,-,-,-,-,14,0.67
President and Vice President,Jo Jorgensen,LPF,Precinct 27,-,-,-,-,1,0.15
President and Vice President,Jo Jorgensen,LPF,Precinct 28,-,-,-,-,3,0.46
President and Vice President,Jo Jorgensen,LPF,Precinct 29,-,-,-,-,8,0.77
President and Vice President,Jo Jorgensen,LPF,Precinct 30,-,-,-,-,16,0.71
President and Vice President,Jo Jorgensen,LPF,Precinct 31,-,-,-,-,6,0.38
President and Vice President,Jo Jorgensen,LPF,Precinct 32,-,-,-,-,23,0.64
President and Vice President,Jo Jorgensen,LPF,Precinct 33,-,-,-,-,12,1.00
President and Vice President,Jo Jorgensen,LPF,Precinct 34,-,-,-,-,7,1.17
President and Vice President,Jo Jorgensen,LPF,Precinct 35,-,-,-,-,18,0.79
President and Vice President,Jo Jorgensen,LPF,Precinct 36.LEE3,-,-,-,-,1,0.07
President and Vice President,Jo Jorgensen,LPF,Precinct 37,-,-,-,-,2,0.15
President and Vice President,Jo Jorgensen,LPF,Precinct 38,-,-,-,-,23,0.84
President and Vice President,Jo Jorgensen,LPF,Precinct 39,-,-,-,-,17,0.84
President and Vice President,Jo Jorgensen,LPF,Precinct 40,-,-,-,-,6,0.64
President and Vice President,Jo Jorgensen,LPF,Precinct 41,-,-,-,-,3,0.37
President and Vice President,Jo Jorgensen,LPF,Precinct 42,-,-,-,-,32,1.04
President and Vice President,Jo Jorgensen,LPF,Precinct 43,-,-,-,-,23,0.74
President and Vice President,Jo Jorgensen,LPF,Precinct 44,-,-,-,-,6,0.41
President and Vice President,Jo Jorgensen,LPF,Precinct 45,-,-,-,-,13,0.65
President and Vice President,Jo Jorgensen,LPF,Precinct 46,-,-,-,-,5,0.48
President and Vice President,Jo Jorgensen,LPF,Precinct 47,-,-,-,-,18,0.57
President and Vice President,Jo Jorgensen,LPF,Precinct 48,-,-,-,-,17,0.63
President and Vice President,Jo Jorgensen,LPF,Precinct 49,-,-,-,-,21,0.93
President and Vice President,Jo Jorgensen,LPF,Precinct 50,-,-,-,-,10,1.07
President and Vice President,Jo Jorgensen,LPF,Precinct 51,-,-,-,-,1,0.22
President and Vice President,Jo Jorgensen,LPF,Precinct 52,-,-,-,-,35,0.73
President and Vice President,Jo Jorgensen,LPF,Precinct 54,-,-,-,-,11,1.09
President and Vice President,Jo Jorgensen,LPF,Precinct 56,-,-,-,-,1,0.18
President and Vice President,Jo Jorgensen,LPF,Precinct 57.MD,-,-,-,-,6,1.05
President and Vice President,Jo Jorgensen,LPF,Precinct 58,-,-,-,-,37,1.19
President and Vice President,Jo Jorgensen,LPF,Precinct 59,-,-,-,-,11,0.44
President and Vice President,Jo Jorgensen,LPF,Precinct 60,-,-,-,-,2,0.30
President and Vice President,Jo Jorgensen,LPF,Precinct 61,-,-,-,-,4,0.15
President and Vice President,Jo Jorgensen,LPF,Precinct 62,-,-,-,-,31,0.70
President and Vice President,Jo Jorgensen,LPF,Precinct 63,-,-,-,-,2,0.21
President and Vice President,Jo Jorgensen,LPF,Precinct 65,-,-,-,-,4,0.17
President and Vice President,Jo Jorgensen,LPF,Precinct 67,-,-,-,-,13,0.42
President and Vice President,Jo Jorgensen,LPF,Precinct 68,-,-,-,-,11,0.71
President and Vice President,Jo Jorgensen,LPF,Precinct 69,-,-,-,-,2,0.32
President and Vice President,Jo Jorgensen,LPF,Precinct 70,-,-,-,-,2,0.25
President and Vice President,Jo Jorgensen,LPF,Precinct 71,-,-,-,-,2,0.19
President and Vice President,Jo Jorgensen,LPF,Precinct 72,-,-,-,-,3,0.24
President and Vice President,Jo Jorgensen,LPF,Precinct 73,-,-,-,-,2,0.15
President and Vice President,Jo Jorgensen,LPF,Precinct 74,-,-,-,-,3,0.24
President and Vice President,Jo Jorgensen,LPF,Precinct 75,-,-,-,-,3,0.20
President and Vice President,Jo Jorgensen,LPF,Precinct 76,0,0,0,0,0,0.00
President and Vice President,Jo Jorgensen,LPF,Precinct 77.LEE3,0,0,0,0,0,0.00
President and Vice President,Jo Jorgensen,LPF,Precinct 78.CLE,-,-,-,-,9,0.32
President and Vice President,Jo Jorgensen,LPF,Precinct 79,-,-,-,-,38,0.63
President and Vice President,Jo Jorgensen,LPF,Precinct 80,-,-,-,-,22,0.86
President and Vice President,Jo Jorgensen,LPF,Precinct 81,-,-,-,-,23,0.75
President and Vice President,Jo Jorgensen,LPF,Precinct 82,-,-,-,-,47,1.15
President and Vice President,Jo Jorgensen,LPF,Precinct 83,-,-,-,-,2,0.09
President and Vice President,Jo Jorgensen,LPF,Precinct 84,-,-,-,-,55,0.82
President and Vice President,Jo Jorgensen,LPF,Precinct 85,-,-,-,-,2,0.16
President and Vice President,Jo Jorgensen,LPF,Precinct 86.MD,-,-,-,-,6,0.52
President and Vice President,Jo Jorgensen,LPF,Precinct 87.CLE,-,-,-,-,10,0.63
President and Vice President,Jo Jorgensen,LPF,Precinct 88,-,-,-,-,21,0.63
President and Vice President,Jo Jorgensen,LPF,Precinct 89,-,-,-,-,30,0.53
President and Vice President,Jo Jorgensen,LPF,Precinct 90,-,-,-,-,18,1.63
President and Vice President,Jo Jorgensen,LPF,Precinct 91,-,-,-,-,2,0.15
President and Vice President,Jo Jorgensen,LPF,Precinct 92,-,-,-,-,13,0.68
President and Vice President,Jo Jorgensen,LPF,Precinct 93,-,-,-,-,16,0.69
President and Vice President,Jo Jorgensen,LPF,Precinct 94,-,-,-,-,17,0.72
President and Vice President,Jo Jorgensen,LPF,Precinct 95,-,-,-,-,28,1.06
President and Vice President,Jo Jorgensen,LPF,Precinct 96,0,0,0,0,0,0.00
President and Vice President,Jo Jorgensen,LPF,Precinct 97,-,-,-,-,37,1.07
President and Vice President,Jo Jorgensen,LPF,Precinct 98.MD,0,0,0,0,0,0.00
President and Vice President,Jo Jorgensen,LPF,Precinct 99.TAV,-,-,-,-,1,0.09
President and Vice President,Jo Jorgensen,LPF,Precinct 100,-,-,-,-,34,0.88
President and Vice President,Jo Jorgensen,LPF,Precinct 101,-,-,-,-,3,0.25
President and Vice President,Jo Jorgensen,LPF,Precinct 102.CLE,-,-,-,-,1,0.09
President and Vice President,Jo Jorgensen,LPF,Precinct 103.LEE3,-,-,-,-,2,0.14
President and Vice President,Jo Jorgensen,LPF,Precinct 104.MD,-,-,-,-,2,0.17
President and Vice President,Jo Jorgensen,LPF,Precinct 105,-,-,-,-,9,0.59
President and Vice President,Jo Jorgensen,LPF,Precinct 106.GRV,-,-,-,-,5,0.29
President and Vice President,Jo Jorgensen,LPF,Precinct 107,-,-,-,-,1,0.15
President and Vice President,Jo Jorgensen,LPF,Federal,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 1,-,-,-,-,1,0.10
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 2,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 3,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 4,-,-,-,-,2,0.10
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 5,-,-,-,-,2,0.11
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 6,-,-,-,-,1,0.03
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 7,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 8,-,-,-,-,2,0.06
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 9,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 10,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 11,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 12,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 13,0,0,0,0,0,0.00
President and Vice President,"Roque ""Rocky"" De La Fuente",REF,Precinct 14,-,-,-,-,3,0.10
