Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Citizens Lodge,0,209,531,177,917,34.56
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Alford Comm Center,-,-,-,-,1658,61.09
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Cypress Park,-,-,-,-,322,60.19
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Co Comm Admin Bldg,-,-,-,-,585,30.30
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Eastside Baptist Church,-,-,-,-,1041,45.50
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Shady Grove Methodist Ch,0,106,248,166,520,67.27
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Grand Ridge Comm Ctr,0,127,330,256,713,59.57
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Welcome Assembly of God CH,-,-,-,-,650,43.19
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Sneads City Hall,0,149,707,252,1108,61.59
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Cottondale Comm Center,0,192,386,245,823,52.55
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Greenwood Town Hall,-,-,-,-,232,32.63
Clerk of the Circuit Court and Comptroller,Justin Branch,REP,Graceville Civic Ctr,-,-,-,-,1310,66.30
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Malone City Hall,0,282,238,196,716,55.29
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Campbellton Comm Center,-,-,-,-,677,72.87
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Citizens Lodge,0,637,888,211,1736,65.44
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Alford Comm Center,0,397,449,210,1056,38.91
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Cypress Park,-,-,-,-,213,39.81
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Co Comm Admin Bldg,-,-,-,-,1346,69.70
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Eastside Baptist Church,-,-,-,-,1247,54.50
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Shady Grove Methodist Ch,0,70,114,69,253,32.73
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Grand Ridge Comm Ctr,0,149,211,124,484,40.43
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Welcome Assembly of God CH,-,-,-,-,855,56.81
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Sneads City Hall,-,-,-,-,691,38.41
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Cottondale Comm Center,-,-,-,-,743,47.45
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Greenwood Town Hall,0,176,184,119,479,67.37
Clerk of the Circuit Court and Comptroller,Clayton O. Rooks III,DEM,Graceville Civic Ctr,0,205,314,147,666,33.70
Sheriff,Donnie Edenfield,REP,Malone City Hall,-,-,-,-,776,59.01
Sheriff,Donnie Edenfield,REP,Campbellton Comm Center,0,87,137,90,314,33.26
Sheriff,Donnie Edenfield,REP,Citizens Lodge,0,359,926,245,1530,56.77
Sheriff,Donnie Edenfield,REP,Alford Comm Center,-,-,-,-,1994,72.14
Sheriff,Donnie Edenfield,REP,Cypress Park,-,-,-,-,393,71.85
Sheriff,Donnie Edenfield,REP,Co Comm Admin Bldg,-,-,-,-,862,43.89
Sheriff,Donnie Edenfield,REP,Eastside Baptist Church,-,-,-,-,1571,67.14
Sheriff,Donnie Edenfield,REP,Shady Grove Methodist Ch,0,132,329,205,666,84.63
Sheriff,Donnie Edenfield,REP,Grand Ridge Comm Ctr,0,183,438,329,950,77.49
Sheriff,Donnie Edenfield,REP,Welcome Assembly of God CH,0,181,382,263,826,53.95
Sheriff,Donnie Edenfield,REP,Sneads City Hall,-,-,-,-,1378,75.10
Sheriff,Donnie Edenfield,REP,Cottondale Comm Center,-,-,-,-,985,61.76
Sheriff,Donnie Edenfield,REP,Greenwood Town Hall,-,-,-,-,317,43.91
Sheriff,Donnie Edenfield,REP,Graceville Civic Ctr,-,-,-,-,1457,72.24
Sheriff,Hayes Baggett,DEM,Malone City Hall,0,242,163,134,539,40.99
Sheriff,Hayes Baggett,DEM,Campbellton Comm Center,-,-,-,-,630,66.74
Sheriff,Hayes Baggett,DEM,Citizens Lodge,0,495,517,153,1165,43.23
Sheriff,Hayes Baggett,DEM,Alford Comm Center,0,324,304,142,770,27.86
Sheriff,Hayes Baggett,DEM,Cypress Park,-,-,-,-,154,28.15
Sheriff,Hayes Baggett,DEM,Co Comm Admin Bldg,-,-,-,-,1102,56.11
Sheriff,Hayes Baggett,DEM,Eastside Baptist Church,-,-,-,-,769,32.86
Sheriff,Hayes Baggett,DEM,Shady Grove Methodist Ch,0,46,43,32,121,15.37
Sheriff,Hayes Baggett,DEM,Grand Ridge Comm Ctr,0,106,113,57,276,22.51
Sheriff,Hayes Baggett,DEM,Welcome Assembly of God CH,-,-,-,-,705,46.05
Sheriff,Hayes Baggett,DEM,Sneads City Hall,-,-,-,-,457,24.90
Sheriff,Hayes Baggett,DEM,Cottondale Comm Center,-,-,-,-,610,38.24
Sheriff,Hayes Baggett,DEM,Greenwood Town Hall,0,162,144,99,405,56.09
Sheriff,Hayes Baggett,DEM,Graceville Civic Ctr,-,-,-,-,560,27.76
Property Appraiser,David Fraser,REP,Malone City Hall,-,-,-,-,428,32.70
Property Appraiser,David Fraser,REP,Campbellton Comm Center,0,47,86,55,188,19.94
Property Appraiser,David Fraser,REP,Citizens Lodge,0,190,501,151,842,31.71
Property Appraiser,David Fraser,REP,Alford Comm Center,-,-,-,-,1239,45.33
Property Appraiser,David Fraser,REP,Cypress Park,-,-,-,-,258,47.78
Property Appraiser,David Fraser,REP,Co Comm Admin Bldg,0,110,308,74,492,25.51
Property Appraiser,David Fraser,REP,Eastside Baptist Church,-,-,-,-,940,40.60
Property Appraiser,David Fraser,REP,Shady Grove Methodist Ch,0,72,201,124,397,51.42
Property Appraiser,David Fraser,REP,Grand Ridge Comm Ctr,0,86,253,195,534,44.72
Property Appraiser,David Fraser,REP,Welcome Assembly of God CH,0,116,227,168,511,33.57
Property Appraiser,David Fraser,REP,Sneads City Hall,0,97,553,215,865,47.92
Property Appraiser,David Fraser,REP,Cottondale Comm Center,0,128,297,180,605,38.27
Property Appraiser,David Fraser,REP,Greenwood Town Hall,0,35,71,77,183,25.49
Property Appraiser,David Fraser,REP,Graceville Civic Ctr,-,-,-,-,1095,54.61
Property Appraiser,Rebecca Morris-Haid,DEM,Malone City Hall,0,317,292,272,881,67.30
Property Appraiser,Rebecca Morris-Haid,DEM,Campbellton Comm Center,-,-,-,-,755,80.06
Property Appraiser,Rebecca Morris-Haid,DEM,Citizens Lodge,0,648,926,239,1813,68.29
Property Appraiser,Rebecca Morris-Haid,DEM,Alford Comm Center,0,505,635,354,1494,54.67
Property Appraiser,Rebecca Morris-Haid,DEM,Cypress Park,0,108,127,47,282,52.22
Property Appraiser,Rebecca Morris-Haid,DEM,Co Comm Admin Bldg,-,-,-,-,1437,74.49
Property Appraiser,Rebecca Morris-Haid,DEM,Eastside Baptist Church,-,-,-,-,1375,59.40
Property Appraiser,Rebecca Morris-Haid,DEM,Shady Grove Methodist Ch,0,103,163,109,375,48.58
Property Appraiser,Rebecca Morris-Haid,DEM,Grand Ridge Comm Ctr,0,196,281,183,660,55.28
Property Appraiser,Rebecca Morris-Haid,DEM,Welcome Assembly of God CH,-,-,-,-,1011,66.43
Property Appraiser,Rebecca Morris-Haid,DEM,Sneads City Hall,-,-,-,-,940,52.08
Property Appraiser,Rebecca Morris-Haid,DEM,Cottondale Comm Center,-,-,-,-,976,61.73
Property Appraiser,Rebecca Morris-Haid,DEM,Greenwood Town Hall,-,-,-,-,535,74.51
Property Appraiser,Rebecca Morris-Haid,DEM,Graceville Civic Ctr,-,-,-,-,910,45.39
Superintendent of Schools,Steve R. Benton Sr,REP,Malone City Hall,-,-,-,-,814,61.85
Superintendent of Schools,Steve R. Benton Sr,REP,Campbellton Comm Center,0,90,145,99,334,35.05
Superintendent of Schools,Steve R. Benton Sr,REP,Citizens Lodge,0,380,839,233,1452,54.40
Superintendent of Schools,Steve R. Benton Sr,REP,Alford Comm Center,0,420,860,514,1794,65.57
Superintendent of Schools,Steve R. Benton Sr,REP,Cypress Park,-,-,-,-,358,66.42
Superintendent of Schools,Steve R. Benton Sr,REP,Co Comm Admin Bldg,-,-,-,-,957,49.28
Superintendent of Schools,Steve R. Benton Sr,REP,Eastside Baptist Church,-,-,-,-,1386,59.79
Superintendent of Schools,Steve R. Benton Sr,REP,Shady Grove Methodist Ch,0,97,260,144,501,64.90
Superintendent of Schools,Steve R. Benton Sr,REP,Grand Ridge Comm Ctr,0,138,353,248,739,61.48
Superintendent of Schools,Steve R. Benton Sr,REP,Welcome Assembly of God CH,0,225,385,231,841,55.18
Superintendent of Schools,Steve R. Benton Sr,REP,Sneads City Hall,0,160,697,233,1090,59.89
Superintendent of Schools,Steve R. Benton Sr,REP,Cottondale Comm Center,-,-,-,-,904,57.07
Superintendent of Schools,Steve R. Benton Sr,REP,Greenwood Town Hall,0,85,140,131,356,49.65
Superintendent of Schools,Steve R. Benton Sr,REP,Graceville Civic Ctr,-,-,-,-,1031,51.12
Superintendent of Schools,Larry Moore,DEM,Malone City Hall,0,194,177,131,502,38.15
Superintendent of Schools,Larry Moore,DEM,Campbellton Comm Center,-,-,-,-,619,64.95
Superintendent of Schools,Larry Moore,DEM,Citizens Lodge,0,460,597,160,1217,45.60
Superintendent of Schools,Larry Moore,DEM,Alford Comm Center,-,-,-,-,942,34.43
Superintendent of Schools,Larry Moore,DEM,Cypress Park,-,-,-,-,181,33.58
Superintendent of Schools,Larry Moore,DEM,Co Comm Admin Bldg,-,-,-,-,985,50.72
Superintendent of Schools,Larry Moore,DEM,Eastside Baptist Church,-,-,-,-,932,40.21
Superintendent of Schools,Larry Moore,DEM,Shady Grove Methodist Ch,0,76,105,90,271,35.10
Superintendent of Schools,Larry Moore,DEM,Grand Ridge Comm Ctr,0,143,189,131,463,38.52
Superintendent of Schools,Larry Moore,DEM,Welcome Assembly of God CH,-,-,-,-,683,44.82
Superintendent of Schools,Larry Moore,DEM,Sneads City Hall,-,-,-,-,730,40.11
Superintendent of Schools,Larry Moore,DEM,Cottondale Comm Center,-,-,-,-,680,42.93
Superintendent of Schools,Larry Moore,DEM,Greenwood Town Hall,-,-,-,-,361,50.35
Superintendent of Schools,Larry Moore,DEM,Graceville Civic Ctr,-,-,-,-,986,48.88
Supervisor of Elections,Carol A. Dunaway,REP,Malone City Hall,-,-,-,-,729,55.14
Supervisor of Elections,Carol A. Dunaway,REP,Campbellton Comm Center,0,63,123,74,260,27.51
Supervisor of Elections,Carol A. Dunaway,REP,Citizens Lodge,0,404,815,206,1425,52.97
Supervisor of Elections,Carol A. Dunaway,REP,Alford Comm Center,-,-,-,-,1855,67.50
Supervisor of Elections,Carol A. Dunaway,REP,Cypress Park,-,-,-,-,319,58.96
Supervisor of Elections,Carol A. Dunaway,REP,Co Comm Admin Bldg,-,-,-,-,745,37.95
Supervisor of Elections,Carol A. Dunaway,REP,Eastside Baptist Church,-,-,-,-,1401,60.36
Supervisor of Elections,Carol A. Dunaway,REP,Shady Grove Methodist Ch,0,121,232,175,528,67.69
Supervisor of Elections,Carol A. Dunaway,REP,Grand Ridge Comm Ctr,0,157,355,246,758,62.59
Supervisor of Elections,Carol A. Dunaway,REP,Welcome Assembly of God CH,0,173,279,188,640,41.75
Supervisor of Elections,Carol A. Dunaway,REP,Sneads City Hall,-,-,-,-,1175,64.56
Supervisor of Elections,Carol A. Dunaway,REP,Cottondale Comm Center,-,-,-,-,918,57.81
Supervisor of Elections,Carol A. Dunaway,REP,Greenwood Town Hall,-,-,-,-,236,32.73
Supervisor of Elections,Carol A. Dunaway,REP,Graceville Civic Ctr,-,-,-,-,1513,75.01
Supervisor of Elections,Rico Williams,DEM,Malone City Hall,0,189,137,109,435,32.90
Supervisor of Elections,Rico Williams,DEM,Campbellton Comm Center,-,-,-,-,626,66.24
Supervisor of Elections,Rico Williams,DEM,Citizens Lodge,0,289,368,121,778,28.92
Supervisor of Elections,Rico Williams,DEM,Alford Comm Center,0,178,178,73,429,15.61
Supervisor of Elections,Rico Williams,DEM,Cypress Park,-,-,-,-,120,22.18
Supervisor of Elections,Rico Williams,DEM,Co Comm Admin Bldg,-,-,-,-,999,50.89
Supervisor of Elections,Rico Williams,DEM,Eastside Baptist Church,-,-,-,-,421,18.14
Supervisor of Elections,Rico Williams,DEM,Shady Grove Methodist Ch,-,-,-,-,85,10.90
Supervisor of Elections,Rico Williams,DEM,Grand Ridge Comm Ctr,0,74,86,69,229,18.91
Supervisor of Elections,Rico Williams,DEM,Welcome Assembly of God CH,-,-,-,-,657,42.86
Supervisor of Elections,Rico Williams,DEM,Sneads City Hall,-,-,-,-,369,20.27
Supervisor of Elections,Rico Williams,DEM,Cottondale Comm Center,0,157,217,93,467,29.41
Supervisor of Elections,Rico Williams,DEM,Greenwood Town Hall,0,139,148,96,383,53.12
Supervisor of Elections,Rico Williams,DEM,Graceville Civic Ctr,0,119,169,109,397,19.68
Supervisor of Elections,Gail Ann Ward,NON,Malone City Hall,0,34,62,62,158,11.95
Supervisor of Elections,Gail Ann Ward,NON,Campbellton Comm Center,-,-,-,-,59,6.24
Supervisor of Elections,Gail Ann Ward,NON,Citizens Lodge,0,160,260,67,487,18.10
Supervisor of Elections,Gail Ann Ward,NON,Alford Comm Center,0,116,229,119,464,16.89
Supervisor of Elections,Gail Ann Ward,NON,Cypress Park,-,-,-,-,102,18.85
Supervisor of Elections,Gail Ann Ward,NON,Co Comm Admin Bldg,-,-,-,-,219,11.16
Supervisor of Elections,Gail Ann Ward,NON,Eastside Baptist Church,0,120,307,72,499,21.50
Supervisor of Elections,Gail Ann Ward,NON,Shady Grove Methodist Ch,0,30,100,37,167,21.41
Supervisor of Elections,Gail Ann Ward,NON,Grand Ridge Comm Ctr,0,54,103,67,224,18.50
Supervisor of Elections,Gail Ann Ward,NON,Welcome Assembly of God CH,0,71,97,68,236,15.39
Supervisor of Elections,Gail Ann Ward,NON,Sneads City Hall,0,31,190,55,276,15.16
Supervisor of Elections,Gail Ann Ward,NON,Cottondale Comm Center,-,-,-,-,203,12.78
