Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President and Vice President,Donald J. Trump,REP,PCT. 024,-,-,-,-,1627,64.06
President and Vice President,Donald J. Trump,REP,PCT. 025,-,-,-,-,3228,62.11
President and Vice President,Donald J. Trump,REP,PCT. 026,-,-,-,-,1761,59.67
President and Vice President,Donald J. Trump,REP,PCT. 027,-,-,-,-,1686,70.07
President and Vice President,Donald J. Trump,REP,PCT. 028,-,-,-,-,2393,62.96
President and Vice President,Donald J. Trump,REP,PCT. 029,-,-,-,-,2534,61.61
President and Vice President,Donald J. Trump,REP,PCT. 030,-,-,-,-,1259,63.52
President and Vice President,Donald J. Trump,REP,PCT. 031,-,-,-,-,1306,50.52
President and Vice President,Donald J. Trump,REP,PCT. 032,-,-,-,-,1164,29.99
President and Vice President,Donald J. Trump,REP,PCT. 033,-,-,-,-,1297,59.96
President and Vice President,Donald J. Trump,REP,PCT. 034,-,-,-,-,1803,59.21
President and Vice President,Donald J. Trump,REP,PCT. 035,-,-,-,-,1951,64.82
President and Vice President,Donald J. Trump,REP,PCT. 036,-,-,-,-,6438,60.99
President and Vice President,Donald J. Trump,REP,PCT. 037,-,-,-,-,1326,62.87
President and Vice President,Donald J. Trump,REP,PCT. 038,-,-,-,-,1981,63.13
President and Vice President,Donald J. Trump,REP,PCT. 039,-,-,-,-,2006,64.09
President and Vice President,Donald J. Trump,REP,PCT. 040,-,-,-,-,1675,60.93
President and Vice President,Donald J. Trump,REP,PCT. 041,-,-,-,-,1495,62.58
President and Vice President,Donald J. Trump,REP,PCT. 042,-,-,-,-,1136,40.92
President and Vice President,Donald J. Trump,REP,PCT. 043,-,-,-,-,2042,68.27
President and Vice President,Donald J. Trump,REP,PCT. 044,-,-,-,-,2368,62.23
President and Vice President,Donald J. Trump,REP,PCT. 045,-,-,-,-,1693,71.59
President and Vice President,Donald J. Trump,REP,PCT. 046,-,-,-,-,1753,48.15
President and Vice President,Donald J. Trump,REP,PCT. 047,-,-,-,-,1645,46.14
President and Vice President,Donald J. Trump,REP,PCT. 048,-,-,-,-,1622,48.68
President and Vice President,Donald J. Trump,REP,PCT. 049,-,-,-,-,1631,62.85
President and Vice President,Donald J. Trump,REP,PCT. 050,-,-,-,-,1839,50.08
President and Vice President,Donald J. Trump,REP,PCT. 051,-,-,-,-,1567,41.22
President and Vice President,Donald J. Trump,REP,PCT. 052,-,-,-,-,1392,47.82
President and Vice President,Donald J. Trump,REP,PCT. 053,-,-,-,-,1781,51.15
President and Vice President,Donald J. Trump,REP,PCT. 054,-,-,-,-,1019,76.62
President and Vice President,Donald J. Trump,REP,PCT. 055,-,-,-,-,2848,65.10
President and Vice President,Donald J. Trump,REP,PCT. 056,-,-,-,-,2017,60.52
President and Vice President,Donald J. Trump,REP,PCT. 057,-,-,-,-,2420,69.96
President and Vice President,Donald J. Trump,REP,PCT. 058,-,-,-,-,1323,48.36
President and Vice President,Donald J. Trump,REP,PCT. 059,-,-,-,-,1374,48.09
President and Vice President,Donald J. Trump,REP,PCT. 060,-,-,-,-,1924,63.44
President and Vice President,Donald J. Trump,REP,PCT. 061,-,-,-,-,1763,55.34
President and Vice President,Donald J. Trump,REP,PCT. 062,-,-,-,-,2021,55.75
President and Vice President,Donald J. Trump,REP,PCT. 063,-,-,-,-,1628,62.81
President and Vice President,Donald J. Trump,REP,PCT. 064,-,-,-,-,2609,66.05
President and Vice President,Donald J. Trump,REP,PCT. 065,-,-,-,-,2177,61.46
President and Vice President,Donald J. Trump,REP,PCT. 066,-,-,-,-,1589,61.26
President and Vice President,Donald J. Trump,REP,PCT. 067,-,-,-,-,2627,79.01
President and Vice President,Donald J. Trump,REP,PCT. 068,-,-,-,-,2052,68.40
President and Vice President,Donald J. Trump,REP,PCT. 069,-,-,-,-,2908,65.17
President and Vice President,Donald J. Trump,REP,PCT. 070,-,-,-,-,2023,58.03
President and Vice President,Donald J. Trump,REP,PCT. 071,-,-,-,-,1451,57.08
President and Vice President,Donald J. Trump,REP,PCT. 072,-,-,-,-,1965,63.37
President and Vice President,Donald J. Trump,REP,PCT. 073,-,-,-,-,1819,54.28
President and Vice President,Donald J. Trump,REP,PCT. 074,-,-,-,-,1988,61.57
President and Vice President,Donald J. Trump,REP,PCT. 075,-,-,-,-,2594,60.62
President and Vice President,Donald J. Trump,REP,PCT. 076,-,-,-,-,1392,59.44
President and Vice President,Donald J. Trump,REP,PCT. 077,-,-,-,-,1715,54.72
President and Vice President,Donald J. Trump,REP,PCT. 078,-,-,-,-,1973,51.77
President and Vice President,Donald J. Trump,REP,PCT. 079,-,-,-,-,1910,54.87
President and Vice President,Donald J. Trump,REP,PCT. 080,-,-,-,-,1371,62.95
President and Vice President,Donald J. Trump,REP,PCT. 081,-,-,-,-,1313,65.29
President and Vice President,Donald J. Trump,REP,PCT. 082,-,-,-,-,680,61.37
President and Vice President,Donald J. Trump,REP,PCT. 083,-,-,-,-,1525,62.07
President and Vice President,Donald J. Trump,REP,PCT. 084,-,-,-,-,1812,58.68
President and Vice President,Donald J. Trump,REP,PCT. 085,-,-,-,-,1638,60.42
President and Vice President,Donald J. Trump,REP,PCT. 086,-,-,-,-,2505,62.05
President and Vice President,Donald J. Trump,REP,PCT. 087,-,-,-,-,1478,59.03
President and Vice President,Donald J. Trump,REP,PCT. 088,-,-,-,-,1603,63.81
President and Vice President,Donald J. Trump,REP,PCT. 089,-,-,-,-,1381,55.87
President and Vice President,Donald J. Trump,REP,PCT. 090,-,-,-,-,1681,58.01
President and Vice President,Donald J. Trump,REP,PCT. 091,-,-,-,-,1693,55.95
President and Vice President,Donald J. Trump,REP,PCT. 092,-,-,-,-,2032,57.27
President and Vice President,Donald J. Trump,REP,PCT. 093,-,-,-,-,2260,66.90
President and Vice President,Donald J. Trump,REP,PCT. 094,-,-,-,-,2002,67.20
President and Vice President,Donald J. Trump,REP,PCT. 095,-,-,-,-,1964,59.30
President and Vice President,Donald J. Trump,REP,PCT. 096,-,-,-,-,1886,59.82
President and Vice President,Donald J. Trump,REP,PCT. 097,-,-,-,-,2121,62.53
President and Vice President,Donald J. Trump,REP,PCT. 098,-,-,-,-,1904,64.98
President and Vice President,Donald J. Trump,REP,PCT. 099,0,763,665,459,1887,59.51
President and Vice President,Donald J. Trump,REP,PCT. 100,-,-,-,-,1714,62.49
President and Vice President,Donald J. Trump,REP,PCT. 101,-,-,-,-,2368,68.98
President and Vice President,Donald J. Trump,REP,PCT. 102,-,-,-,-,2520,67.91
President and Vice President,Donald J. Trump,REP,PCT. 103,-,-,-,-,2426,60.77
President and Vice President,Donald J. Trump,REP,PCT. 104,-,-,-,-,2193,62.98
President and Vice President,Donald J. Trump,REP,PCT. 105,-,-,-,-,2405,60.56
President and Vice President,Donald J. Trump,REP,PCT. 106,-,-,-,-,2002,61.15
President and Vice President,Donald J. Trump,REP,PCT. 107,-,-,-,-,3261,65.95
President and Vice President,Donald J. Trump,REP,PCT. 108,-,-,-,-,2130,56.25
President and Vice President,Donald J. Trump,REP,PCT. 109,-,-,-,-,1928,57.14
President and Vice President,Donald J. Trump,REP,PCT. 110,-,-,-,-,1559,56.24
President and Vice President,Donald J. Trump,REP,PCT. 111,0,555,656,323,1534,59.92
President and Vice President,Donald J. Trump,REP,PCT. 112,-,-,-,-,3029,66.21
President and Vice President,Donald J. Trump,REP,PCT. 113,-,-,-,-,1931,60.04
President and Vice President,Donald J. Trump,REP,PCT. 114,-,-,-,-,1974,56.24
President and Vice President,Donald J. Trump,REP,PCT. 115,-,-,-,-,3285,62.65
President and Vice President,Donald J. Trump,REP,PCT. 116,-,-,-,-,2396,61.58
President and Vice President,Donald J. Trump,REP,PCT. 117,-,-,-,-,989,51.70
President and Vice President,Donald J. Trump,REP,PCT. 118,-,-,-,-,1954,58.52
President and Vice President,Donald J. Trump,REP,PCT. 119,-,-,-,-,1892,68.65
President and Vice President,Donald J. Trump,REP,PCT. 120,-,-,-,-,1834,59.16
President and Vice President,Donald J. Trump,REP,PCT. 121,-,-,-,-,2013,60.85
President and Vice President,Donald J. Trump,REP,PCT. 122,-,-,-,-,2063,59.81
President and Vice President,Donald J. Trump,REP,PCT. 123,-,-,-,-,2043,62.23
President and Vice President,Donald J. Trump,REP,PCT. 124,-,-,-,-,2245,62.17
President and Vice President,Donald J. Trump,REP,PCT. 125,-,-,-,-,2292,66.49
President and Vice President,Donald J. Trump,REP,PCT. 126,-,-,-,-,838,50.94
President and Vice President,Donald J. Trump,REP,PCT. 127,-,-,-,-,588,61.83
President and Vice President,Joseph R. Biden,DEM,PCT. 001,0,309,40,70,419,19.75
President and Vice President,Joseph R. Biden,DEM,PCT. 002,-,-,-,-,1016,32.54
President and Vice President,Joseph R. Biden,DEM,PCT. 003,-,-,-,-,1625,56.58
President and Vice President,Joseph R. Biden,DEM,PCT. 004,-,-,-,-,2208,55.51
President and Vice President,Joseph R. Biden,DEM,PCT. 005,-,-,-,-,1533,32.03
President and Vice President,Joseph R. Biden,DEM,PCT. 006,-,-,-,-,733,49.63
President and Vice President,Joseph R. Biden,DEM,PCT. 007,-,-,-,-,2068,78.96
President and Vice President,Joseph R. Biden,DEM,PCT. 008,-,-,-,-,2180,72.02
President and Vice President,Joseph R. Biden,DEM,PCT. 009,-,-,-,-,1828,54.81
President and Vice President,Joseph R. Biden,DEM,PCT. 010,-,-,-,-,1483,45.02
President and Vice President,Joseph R. Biden,DEM,PCT. 011,-,-,-,-,1392,42.75
President and Vice President,Joseph R. Biden,DEM,PCT. 012,-,-,-,-,1004,36.99
President and Vice President,Joseph R. Biden,DEM,PCT. 013,-,-,-,-,1382,39.52
President and Vice President,Joseph R. Biden,DEM,PCT. 014,-,-,-,-,493,40.64
President and Vice President,Joseph R. Biden,DEM,PCT. 015,-,-,-,-,883,33.95
President and Vice President,Joseph R. Biden,DEM,PCT. 016,-,-,-,-,792,51.83
President and Vice President,Joseph R. Biden,DEM,PCT. 017,-,-,-,-,113,41.85
President and Vice President,Joseph R. Biden,DEM,PCT. 018,-,-,-,-,364,37.88
President and Vice President,Joseph R. Biden,DEM,PCT. 019,-,-,-,-,181,26.81
President and Vice President,Joseph R. Biden,DEM,PCT. 020,-,-,-,-,1532,45.94
President and Vice President,Joseph R. Biden,DEM,PCT. 021,-,-,-,-,753,35.20
President and Vice President,Joseph R. Biden,DEM,PCT. 022,-,-,-,-,954,35.80
President and Vice President,Joseph R. Biden,DEM,PCT. 023,-,-,-,-,912,38.94
President and Vice President,Joseph R. Biden,DEM,PCT. 024,-,-,-,-,896,35.28
President and Vice President,Joseph R. Biden,DEM,PCT. 025,-,-,-,-,1940,37.33
President and Vice President,Joseph R. Biden,DEM,PCT. 026,-,-,-,-,1154,39.11
President and Vice President,Joseph R. Biden,DEM,PCT. 027,-,-,-,-,712,29.59
President and Vice President,Joseph R. Biden,DEM,PCT. 028,-,-,-,-,1381,36.33
President and Vice President,Joseph R. Biden,DEM,PCT. 029,-,-,-,-,1547,37.61
President and Vice President,Joseph R. Biden,DEM,PCT. 030,-,-,-,-,711,35.87
President and Vice President,Joseph R. Biden,DEM,PCT. 031,-,-,-,-,1230,47.58
President and Vice President,Joseph R. Biden,DEM,PCT. 032,-,-,-,-,2680,69.05
President and Vice President,Joseph R. Biden,DEM,PCT. 033,-,-,-,-,850,39.30
President and Vice President,Joseph R. Biden,DEM,PCT. 034,-,-,-,-,1194,39.21
President and Vice President,Joseph R. Biden,DEM,PCT. 035,-,-,-,-,1030,34.22
President and Vice President,Joseph R. Biden,DEM,PCT. 036,-,-,-,-,4042,38.29
President and Vice President,Joseph R. Biden,DEM,PCT. 037,-,-,-,-,762,36.13
President and Vice President,Joseph R. Biden,DEM,PCT. 038,-,-,-,-,1126,35.88
President and Vice President,Joseph R. Biden,DEM,PCT. 039,-,-,-,-,1088,34.76
President and Vice President,Joseph R. Biden,DEM,PCT. 040,-,-,-,-,1047,38.09
President and Vice President,Joseph R. Biden,DEM,PCT. 041,-,-,-,-,883,36.96
President and Vice President,Joseph R. Biden,DEM,PCT. 042,-,-,-,-,1606,57.85
President and Vice President,Joseph R. Biden,DEM,PCT. 043,-,-,-,-,925,30.93
President and Vice President,Joseph R. Biden,DEM,PCT. 044,-,-,-,-,1401,36.82
President and Vice President,Joseph R. Biden,DEM,PCT. 045,-,-,-,-,655,27.70
President and Vice President,Joseph R. Biden,DEM,PCT. 046,-,-,-,-,1827,50.18
President and Vice President,Joseph R. Biden,DEM,PCT. 047,-,-,-,-,1876,52.62
President and Vice President,Joseph R. Biden,DEM,PCT. 048,-,-,-,-,1679,50.39
President and Vice President,Joseph R. Biden,DEM,PCT. 049,-,-,-,-,945,36.42
President and Vice President,Joseph R. Biden,DEM,PCT. 050,-,-,-,-,1787,48.67
President and Vice President,Joseph R. Biden,DEM,PCT. 051,-,-,-,-,2184,57.44
President and Vice President,Joseph R. Biden,DEM,PCT. 052,-,-,-,-,1488,51.12
President and Vice President,Joseph R. Biden,DEM,PCT. 053,-,-,-,-,1666,47.85
President and Vice President,Joseph R. Biden,DEM,PCT. 054,-,-,-,-,301,22.63
President and Vice President,Joseph R. Biden,DEM,PCT. 055,-,-,-,-,1478,33.78
President and Vice President,Joseph R. Biden,DEM,PCT. 056,-,-,-,-,1276,38.28
President and Vice President,Joseph R. Biden,DEM,PCT. 057,-,-,-,-,1014,29.31
President and Vice President,Joseph R. Biden,DEM,PCT. 058,-,-,-,-,1380,50.44
President and Vice President,Joseph R. Biden,DEM,PCT. 059,-,-,-,-,1447,50.65
President and Vice President,Joseph R. Biden,DEM,PCT. 060,-,-,-,-,1084,35.74
President and Vice President,Joseph R. Biden,DEM,PCT. 061,-,-,-,-,1392,43.69
President and Vice President,Joseph R. Biden,DEM,PCT. 062,-,-,-,-,1545,42.62
President and Vice President,Joseph R. Biden,DEM,PCT. 063,-,-,-,-,935,36.07
President and Vice President,Joseph R. Biden,DEM,PCT. 064,-,-,-,-,1310,33.16
President and Vice President,Joseph R. Biden,DEM,PCT. 065,-,-,-,-,1344,37.94
President and Vice President,Joseph R. Biden,DEM,PCT. 066,-,-,-,-,973,37.51
President and Vice President,Joseph R. Biden,DEM,PCT. 067,-,-,-,-,666,20.03
President and Vice President,Joseph R. Biden,DEM,PCT. 068,-,-,-,-,922,30.73
President and Vice President,Joseph R. Biden,DEM,PCT. 069,-,-,-,-,1509,33.82
President and Vice President,Joseph R. Biden,DEM,PCT. 070,-,-,-,-,1440,41.31
President and Vice President,Joseph R. Biden,DEM,PCT. 071,-,-,-,-,1076,42.33
President and Vice President,Joseph R. Biden,DEM,PCT. 072,-,-,-,-,1114,35.92
President and Vice President,Joseph R. Biden,DEM,PCT. 073,-,-,-,-,1498,44.70
President and Vice President,Joseph R. Biden,DEM,PCT. 074,-,-,-,-,1208,37.41
President and Vice President,Joseph R. Biden,DEM,PCT. 075,-,-,-,-,1661,38.82
President and Vice President,Joseph R. Biden,DEM,PCT. 076,-,-,-,-,922,39.37
President and Vice President,Joseph R. Biden,DEM,PCT. 077,-,-,-,-,1376,43.91
President and Vice President,Joseph R. Biden,DEM,PCT. 078,-,-,-,-,1791,47.00
President and Vice President,Joseph R. Biden,DEM,PCT. 079,-,-,-,-,1541,44.27
President and Vice President,Joseph R. Biden,DEM,PCT. 080,-,-,-,-,787,36.13
President and Vice President,Joseph R. Biden,DEM,PCT. 081,-,-,-,-,686,34.11
President and Vice President,Joseph R. Biden,DEM,PCT. 082,-,-,-,-,417,37.64
President and Vice President,Joseph R. Biden,DEM,PCT. 083,-,-,-,-,922,37.53
President and Vice President,Joseph R. Biden,DEM,PCT. 084,-,-,-,-,1244,40.28
President and Vice President,Joseph R. Biden,DEM,PCT. 085,-,-,-,-,1042,38.44
President and Vice President,Joseph R. Biden,DEM,PCT. 086,-,-,-,-,1497,37.08
President and Vice President,Joseph R. Biden,DEM,PCT. 087,-,-,-,-,1007,40.22
President and Vice President,Joseph R. Biden,DEM,PCT. 088,-,-,-,-,888,35.35
President and Vice President,Joseph R. Biden,DEM,PCT. 089,-,-,-,-,1059,42.84
President and Vice President,Joseph R. Biden,DEM,PCT. 090,-,-,-,-,1189,41.03
President and Vice President,Joseph R. Biden,DEM,PCT. 091,-,-,-,-,1292,42.70
President and Vice President,Joseph R. Biden,DEM,PCT. 092,-,-,-,-,1494,42.11
President and Vice President,Joseph R. Biden,DEM,PCT. 093,-,-,-,-,1093,32.36
President and Vice President,Joseph R. Biden,DEM,PCT. 094,-,-,-,-,950,31.89
President and Vice President,Joseph R. Biden,DEM,PCT. 095,-,-,-,-,1323,39.95
President and Vice President,Joseph R. Biden,DEM,PCT. 096,-,-,-,-,1240,39.33
President and Vice President,Joseph R. Biden,DEM,PCT. 097,-,-,-,-,1240,36.56
President and Vice President,Joseph R. Biden,DEM,PCT. 098,-,-,-,-,998,34.06
President and Vice President,Joseph R. Biden,DEM,PCT. 099,-,-,-,-,1244,39.23
President and Vice President,Joseph R. Biden,DEM,PCT. 100,-,-,-,-,1021,37.22
President and Vice President,Joseph R. Biden,DEM,PCT. 101,-,-,-,-,1045,30.44
President and Vice President,Joseph R. Biden,DEM,PCT. 102,-,-,-,-,1155,31.12
President and Vice President,Joseph R. Biden,DEM,PCT. 103,-,-,-,-,1529,38.30
President and Vice President,Joseph R. Biden,DEM,PCT. 104,-,-,-,-,1263,36.27
President and Vice President,Joseph R. Biden,DEM,PCT. 105,-,-,-,-,1530,38.53
President and Vice President,Joseph R. Biden,DEM,PCT. 106,-,-,-,-,1241,37.90
President and Vice President,Joseph R. Biden,DEM,PCT. 107,-,-,-,-,1636,33.08
President and Vice President,Joseph R. Biden,DEM,PCT. 108,-,-,-,-,1620,42.78
President and Vice President,Joseph R. Biden,DEM,PCT. 109,-,-,-,-,1423,42.18
President and Vice President,Joseph R. Biden,DEM,PCT. 110,-,-,-,-,1176,42.42
President and Vice President,Joseph R. Biden,DEM,PCT. 111,0,565,317,108,990,38.67
President and Vice President,Joseph R. Biden,DEM,PCT. 112,-,-,-,-,1505,32.90
President and Vice President,Joseph R. Biden,DEM,PCT. 113,-,-,-,-,1257,39.09
President and Vice President,Joseph R. Biden,DEM,PCT. 114,-,-,-,-,1500,42.74
President and Vice President,Joseph R. Biden,DEM,PCT. 115,-,-,-,-,1886,35.97
President and Vice President,Joseph R. Biden,DEM,PCT. 116,-,-,-,-,1450,37.27
President and Vice President,Joseph R. Biden,DEM,PCT. 117,-,-,-,-,907,47.41
President and Vice President,Joseph R. Biden,DEM,PCT. 118,-,-,-,-,1349,40.40
President and Vice President,Joseph R. Biden,DEM,PCT. 119,-,-,-,-,838,30.41
President and Vice President,Joseph R. Biden,DEM,PCT. 120,-,-,-,-,1222,39.42
President and Vice President,Joseph R. Biden,DEM,PCT. 121,0,834,257,168,1259,38.06
President and Vice President,Joseph R. Biden,DEM,PCT. 122,-,-,-,-,1352,39.20
President and Vice President,Joseph R. Biden,DEM,PCT. 123,-,-,-,-,1211,36.89
President and Vice President,Joseph R. Biden,DEM,PCT. 124,-,-,-,-,1341,37.14
President and Vice President,Joseph R. Biden,DEM,PCT. 125,-,-,-,-,1132,32.84
President and Vice President,Joseph R. Biden,DEM,PCT. 126,-,-,-,-,788,47.90
President and Vice President,Joseph R. Biden,DEM,PCT. 127,-,-,-,-,356,37.43
President and Vice President,Jo Jorgensen,LPF,PCT. 001,-,-,-,-,20,0.94
President and Vice President,Jo Jorgensen,LPF,PCT. 002,-,-,-,-,20,0.64
President and Vice President,Jo Jorgensen,LPF,PCT. 003,-,-,-,-,11,0.38
President and Vice President,Jo Jorgensen,LPF,PCT. 004,-,-,-,-,20,0.50
President and Vice President,Jo Jorgensen,LPF,PCT. 005,-,-,-,-,21,0.44
President and Vice President,Jo Jorgensen,LPF,PCT. 006,-,-,-,-,19,1.29
President and Vice President,Jo Jorgensen,LPF,PCT. 007,-,-,-,-,15,0.57
President and Vice President,Jo Jorgensen,LPF,PCT. 008,-,-,-,-,15,0.50
President and Vice President,Jo Jorgensen,LPF,PCT. 009,-,-,-,-,21,0.63
President and Vice President,Jo Jorgensen,LPF,PCT. 010,-,-,-,-,20,0.61
President and Vice President,Jo Jorgensen,LPF,PCT. 011,-,-,-,-,14,0.43
President and Vice President,Jo Jorgensen,LPF,PCT. 012,-,-,-,-,9,0.33
President and Vice President,Jo Jorgensen,LPF,PCT. 013,-,-,-,-,27,0.77
President and Vice President,Jo Jorgensen,LPF,PCT. 014,-,-,-,-,9,0.74
President and Vice President,Jo Jorgensen,LPF,PCT. 015,-,-,-,-,11,0.42
President and Vice President,Jo Jorgensen,LPF,PCT. 016,-,-,-,-,7,0.46
President and Vice President,Jo Jorgensen,LPF,PCT. 017,0,0,0,0,0,0.00
President and Vice President,Jo Jorgensen,LPF,PCT. 018,-,-,-,-,3,0.31
President and Vice President,Jo Jorgensen,LPF,PCT. 019,-,-,-,-,8,1.19
President and Vice President,Jo Jorgensen,LPF,PCT. 020,-,-,-,-,12,0.36
President and Vice President,Jo Jorgensen,LPF,PCT. 021,-,-,-,-,12,0.56
President and Vice President,Jo Jorgensen,LPF,PCT. 022,-,-,-,-,4,0.15
President and Vice President,Jo Jorgensen,LPF,PCT. 023,-,-,-,-,6,0.26
President and Vice President,Jo Jorgensen,LPF,PCT. 024,-,-,-,-,7,0.28
President and Vice President,Jo Jorgensen,LPF,PCT. 025,-,-,-,-,8,0.15
President and Vice President,Jo Jorgensen,LPF,PCT. 026,-,-,-,-,26,0.88
President and Vice President,Jo Jorgensen,LPF,PCT. 027,-,-,-,-,4,0.17
President and Vice President,Jo Jorgensen,LPF,PCT. 028,-,-,-,-,13,0.34
President and Vice President,Jo Jorgensen,LPF,PCT. 029,-,-,-,-,10,0.24
President and Vice President,Jo Jorgensen,LPF,PCT. 030,-,-,-,-,6,0.30
President and Vice President,Jo Jorgensen,LPF,PCT. 031,-,-,-,-,28,1.08
President and Vice President,Jo Jorgensen,LPF,PCT. 032,-,-,-,-,14,0.36
President and Vice President,Jo Jorgensen,LPF,PCT. 033,-,-,-,-,7,0.32
President and Vice President,Jo Jorgensen,LPF,PCT. 034,-,-,-,-,33,1.08
President and Vice President,Jo Jorgensen,LPF,PCT. 035,-,-,-,-,15,0.50
President and Vice President,Jo Jorgensen,LPF,PCT. 036,-,-,-,-,31,0.29
President and Vice President,Jo Jorgensen,LPF,PCT. 037,-,-,-,-,12,0.57
President and Vice President,Jo Jorgensen,LPF,PCT. 038,-,-,-,-,12,0.38
President and Vice President,Jo Jorgensen,LPF,PCT. 039,-,-,-,-,18,0.58
President and Vice President,Jo Jorgensen,LPF,PCT. 040,-,-,-,-,13,0.47
President and Vice President,Jo Jorgensen,LPF,PCT. 041,-,-,-,-,6,0.25
President and Vice President,Jo Jorgensen,LPF,PCT. 042,-,-,-,-,16,0.58
President and Vice President,Jo Jorgensen,LPF,PCT. 043,-,-,-,-,6,0.20
President and Vice President,Jo Jorgensen,LPF,PCT. 044,-,-,-,-,11,0.29
President and Vice President,Jo Jorgensen,LPF,PCT. 045,-,-,-,-,9,0.38
President and Vice President,Jo Jorgensen,LPF,PCT. 046,-,-,-,-,34,0.93
President and Vice President,Jo Jorgensen,LPF,PCT. 047,-,-,-,-,26,0.73
President and Vice President,Jo Jorgensen,LPF,PCT. 048,-,-,-,-,19,0.57
President and Vice President,Jo Jorgensen,LPF,PCT. 049,-,-,-,-,9,0.35
President and Vice President,Jo Jorgensen,LPF,PCT. 050,-,-,-,-,24,0.65
President and Vice President,Jo Jorgensen,LPF,PCT. 051,-,-,-,-,21,0.55
President and Vice President,Jo Jorgensen,LPF,PCT. 052,-,-,-,-,20,0.69
President and Vice President,Jo Jorgensen,LPF,PCT. 053,-,-,-,-,20,0.57
President and Vice President,Jo Jorgensen,LPF,PCT. 054,-,-,-,-,5,0.38
President and Vice President,Jo Jorgensen,LPF,PCT. 055,-,-,-,-,28,0.64
President and Vice President,Jo Jorgensen,LPF,PCT. 056,-,-,-,-,30,0.90
President and Vice President,Jo Jorgensen,LPF,PCT. 057,-,-,-,-,16,0.46
President and Vice President,Jo Jorgensen,LPF,PCT. 058,-,-,-,-,9,0.33
President and Vice President,Jo Jorgensen,LPF,PCT. 059,-,-,-,-,20,0.70
President and Vice President,Jo Jorgensen,LPF,PCT. 060,-,-,-,-,15,0.49
President and Vice President,Jo Jorgensen,LPF,PCT. 061,-,-,-,-,15,0.47
President and Vice President,Jo Jorgensen,LPF,PCT. 062,-,-,-,-,37,1.02
President and Vice President,Jo Jorgensen,LPF,PCT. 063,-,-,-,-,12,0.46
President and Vice President,Jo Jorgensen,LPF,PCT. 064,-,-,-,-,16,0.41
President and Vice President,Jo Jorgensen,LPF,PCT. 065,-,-,-,-,7,0.20
President and Vice President,Jo Jorgensen,LPF,PCT. 066,-,-,-,-,17,0.66
President and Vice President,Jo Jorgensen,LPF,PCT. 067,-,-,-,-,17,0.51
President and Vice President,Jo Jorgensen,LPF,PCT. 068,-,-,-,-,13,0.43
President and Vice President,Jo Jorgensen,LPF,PCT. 069,-,-,-,-,20,0.45
President and Vice President,Jo Jorgensen,LPF,PCT. 070,-,-,-,-,12,0.34
President and Vice President,Jo Jorgensen,LPF,PCT. 071,-,-,-,-,10,0.39
President and Vice President,Jo Jorgensen,LPF,PCT. 072,-,-,-,-,10,0.32
President and Vice President,Jo Jorgensen,LPF,PCT. 073,-,-,-,-,17,0.51
President and Vice President,Jo Jorgensen,LPF,PCT. 074,-,-,-,-,25,0.77
President and Vice President,Jo Jorgensen,LPF,PCT. 075,-,-,-,-,11,0.26
President and Vice President,Jo Jorgensen,LPF,PCT. 076,-,-,-,-,15,0.64
President and Vice President,Jo Jorgensen,LPF,PCT. 077,-,-,-,-,19,0.61
