Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
President/Vice President,De La Fuente/Richardson,REF," Bronson Dogan Cobb Building",-,-,-,-,2,0.07
President/Vice President,De La Fuente/Richardson,REF,Cedar Key Community Center,-,-,-,-,3,0.27
President/Vice President,De La Fuente/Richardson,REF,Tommy Usher Center,-,-,-,-,2,0.08
President/Vice President,De La Fuente/Richardson,REF,Gulf Hammock Church of God,0,0,0,0,0,0.00
President/Vice President,De La Fuente/Richardson,REF,Williston City Hall,0,0,0,0,0,0.00
President/Vice President,De La Fuente/Richardson,REF,Morriston Baptist Church,-,-,-,-,1,0.04
President/Vice President,De La Fuente/Richardson,REF,Inglis Community Center,0,0,0,0,0,0.00
President/Vice President,De La Fuente/Richardson,REF,Pine Grove Baptist Church,0,0,0,0,0,0.00
President/Vice President,De La Fuente/Richardson,REF,Miracle Vision Tabernacle,0,0,0,0,0,0.00
President/Vice President,De La Fuente/Richardson,REF,Fanning Springs City Hall,-,-,-,-,1,0.06
President/Vice President,De La Fuente/Richardson,REF,Tommy Usher Center,-,-,-,-,2,0.12
President/Vice President,La Riva/Freeman,PSL,Levy County Ag Extension Office,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL,Williston Highlands,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL," Bronson Dogan Cobb Building",-,-,-,-,1,0.04
President/Vice President,La Riva/Freeman,PSL,Cedar Key Community Center,-,-,-,-,2,0.18
President/Vice President,La Riva/Freeman,PSL,Tommy Usher Center,-,-,-,-,1,0.04
President/Vice President,La Riva/Freeman,PSL,Gulf Hammock Church of God,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL,Williston City Hall,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL,Morriston Baptist Church,-,-,-,-,1,0.04
President/Vice President,La Riva/Freeman,PSL,Inglis Community Center,-,-,-,-,1,0.05
President/Vice President,La Riva/Freeman,PSL,Pine Grove Baptist Church,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL,Miracle Vision Tabernacle,0,0,0,0,0,0.00
President/Vice President,La Riva/Freeman,PSL,Fanning Springs City Hall,-,-,-,-,1,0.06
President/Vice President,La Riva/Freeman,PSL,Tommy Usher Center,0,0,0,0,0,0.00
President/Vice President,Hawkins/Howard,GRE,Levy County Ag Extension Office,-,-,-,-,3,0.17
President/Vice President,Hawkins/Howard,GRE,Williston Highlands,-,-,-,-,5,0.21
President/Vice President,Hawkins/Howard,GRE," Bronson Dogan Cobb Building",-,-,-,-,5,0.18
President/Vice President,Hawkins/Howard,GRE,Cedar Key Community Center,0,0,0,0,0,0.00
President/Vice President,Hawkins/Howard,GRE,Tommy Usher Center,-,-,-,-,1,0.04
President/Vice President,Hawkins/Howard,GRE,Gulf Hammock Church of God,0,0,0,0,0,0.00
President/Vice President,Hawkins/Howard,GRE,Williston City Hall,-,-,-,-,1,0.04
President/Vice President,Hawkins/Howard,GRE,Morriston Baptist Church,-,-,-,-,4,0.15
President/Vice President,Hawkins/Howard,GRE,Inglis Community Center,-,-,-,-,3,0.14
President/Vice President,Hawkins/Howard,GRE,Pine Grove Baptist Church,-,-,-,-,1,0.12
President/Vice President,Hawkins/Howard,GRE,Miracle Vision Tabernacle,0,0,0,0,0,0.00
President/Vice President,Hawkins/Howard,GRE,Fanning Springs City Hall,-,-,-,-,1,0.06
President/Vice President,Hawkins/Howard,GRE,Tommy Usher Center,-,-,-,-,1,0.06
President/Vice President,Blankenship/Don,CPF,Levy County Ag Extension Office,-,-,-,-,2,0.11
President/Vice President,Blankenship/Don,CPF,Williston Highlands,-,-,-,-,1,0.04
President/Vice President,Blankenship/Don,CPF," Bronson Dogan Cobb Building",-,-,-,-,5,0.18
President/Vice President,Blankenship/Don,CPF,Cedar Key Community Center,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Tommy Usher Center,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Gulf Hammock Church of God,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Williston City Hall,-,-,-,-,2,0.09
President/Vice President,Blankenship/Don,CPF,Morriston Baptist Church,-,-,-,-,1,0.04
President/Vice President,Blankenship/Don,CPF,Inglis Community Center,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Pine Grove Baptist Church,-,-,-,-,1,0.12
President/Vice President,Blankenship/Don,CPF,Miracle Vision Tabernacle,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Fanning Springs City Hall,0,0,0,0,0,0.00
President/Vice President,Blankenship/Don,CPF,Tommy Usher Center,-,-,-,-,1,0.06
President/Vice President,Write-in,,Levy County Ag Extension Office,-,-,-,-,3,0.17
President/Vice President,Write-in,,Williston Highlands,-,-,-,-,9,0.38
President/Vice President,Write-in,," Bronson Dogan Cobb Building",-,-,-,-,7,0.25
President/Vice President,Write-in,,Cedar Key Community Center,-,-,-,-,3,0.27
President/Vice President,Write-in,,Tommy Usher Center,-,-,-,-,5,0.19
President/Vice President,Write-in,,Gulf Hammock Church of God,0,0,0,0,0,0.00
President/Vice President,Write-in,,Williston City Hall,-,-,-,-,3,0.13
President/Vice President,Write-in,,Morriston Baptist Church,0,0,0,0,0,0.00
President/Vice President,Write-in,,Inglis Community Center,-,-,-,-,3,0.14
President/Vice President,Write-in,,Pine Grove Baptist Church,-,-,-,-,1,0.12
President/Vice President,Write-in,,Miracle Vision Tabernacle,-,-,-,-,5,0.45
President/Vice President,Write-in,,Fanning Springs City Hall,-,-,-,-,1,0.06
President/Vice President,Write-in,,Tommy Usher Center,-,-,-,-,1,0.06
"Representative in Congress, Dist 2",Neal Dunn,REP,Levy County Ag Extension Office,-,-,-,-,1408,94.81
"Representative in Congress, Dist 2",Neal Dunn,REP,Williston Highlands,-,-,-,-,1945,96.05
"Representative in Congress, Dist 2",Neal Dunn,REP," Bronson Dogan Cobb Building",-,-,-,-,2270,95.54
"Representative in Congress, Dist 2",Neal Dunn,REP,Cedar Key Community Center,0,245,146,432,823,93.31
"Representative in Congress, Dist 2",Neal Dunn,REP,Tommy Usher Center,-,-,-,-,2270,96.88
"Representative in Congress, Dist 2",Neal Dunn,REP,Gulf Hammock Church of God,-,-,-,-,350,96.15
"Representative in Congress, Dist 2",Neal Dunn,REP,Williston City Hall,-,-,-,-,1663,93.90
"Representative in Congress, Dist 2",Neal Dunn,REP,Morriston Baptist Church,-,-,-,-,2204,95.45
"Representative in Congress, Dist 2",Neal Dunn,REP,Inglis Community Center,-,-,-,-,1708,95.31
"Representative in Congress, Dist 2",Neal Dunn,REP,Pine Grove Baptist Church,0,212,228,305,745,97.01
"Representative in Congress, Dist 2",Neal Dunn,REP,Miracle Vision Tabernacle,0,257,351,270,878,93.60
"Representative in Congress, Dist 2",Neal Dunn,REP,Fanning Springs City Hall,-,-,-,-,1370,98.14
"Representative in Congress, Dist 2",Neal Dunn,REP,Tommy Usher Center,-,-,-,-,1325,96.64
"Representative in Congress, Dist 2",Write-in,,Levy County Ag Extension Office,-,-,-,-,77,5.19
"Representative in Congress, Dist 2",Write-in,,Williston Highlands,-,-,-,-,80,3.95
"Representative in Congress, Dist 2",Write-in,," Bronson Dogan Cobb Building",-,-,-,-,106,4.46
"Representative in Congress, Dist 2",Write-in,,Cedar Key Community Center,-,-,-,-,59,6.69
"Representative in Congress, Dist 2",Write-in,,Tommy Usher Center,-,-,-,-,73,3.12
"Representative in Congress, Dist 2",Write-in,,Gulf Hammock Church of God,-,-,-,-,14,3.85
"Representative in Congress, Dist 2",Write-in,,Williston City Hall,-,-,-,-,108,6.10
"Representative in Congress, Dist 2",Write-in,,Morriston Baptist Church,-,-,-,-,105,4.55
"Representative in Congress, Dist 2",Write-in,,Inglis Community Center,-,-,-,-,84,4.69
"Representative in Congress, Dist 2",Write-in,,Pine Grove Baptist Church,-,-,-,-,23,2.99
"Representative in Congress, Dist 2",Write-in,,Miracle Vision Tabernacle,-,-,-,-,60,6.40
"Representative in Congress, Dist 2",Write-in,,Fanning Springs City Hall,-,-,-,-,26,1.86
"Representative in Congress, Dist 2",Write-in,,Tommy Usher Center,-,-,-,-,46,3.36
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Levy County Ag Extension Office,0,331,639,235,1205,70.55
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Williston Highlands,-,-,-,-,1709,74.99
"State Senator, Dist. 5 ",Jennifer Bradley,REP," Bronson Dogan Cobb Building",-,-,-,-,1932,71.56
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Cedar Key Community Center,0,214,137,388,739,69.26
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Tommy Usher Center,-,-,-,-,2099,83.36
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Gulf Hammock Church of God,-,-,-,-,320,82.69
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Williston City Hall,-,-,-,-,1271,58.28
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Morriston Baptist Church,-,-,-,-,1965,77.27
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Inglis Community Center,-,-,-,-,1542,77.25
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Pine Grove Baptist Church,0,191,214,285,690,84.87
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Miracle Vision Tabernacle,0,196,310,213,719,67.77
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Fanning Springs City Hall,-,-,-,-,1236,80.89
"State Senator, Dist. 5 ",Jennifer Bradley,REP,Tommy Usher Center,-,-,-,-,1089,70.67
"State Senator, Dist. 5 ",Melina Barratt,DEM,Levy County Ag Extension Office,-,-,-,-,503,29.45
"State Senator, Dist. 5 ",Melina Barratt,DEM,Williston Highlands,-,-,-,-,570,25.01
"State Senator, Dist. 5 ",Melina Barratt,DEM," Bronson Dogan Cobb Building",0,363,307,98,768,28.44
"State Senator, Dist. 5 ",Melina Barratt,DEM,Cedar Key Community Center,0,169,47,112,328,30.74
"State Senator, Dist. 5 ",Melina Barratt,DEM,Tommy Usher Center,-,-,-,-,419,16.64
"State Senator, Dist. 5 ",Melina Barratt,DEM,Gulf Hammock Church of God,-,-,-,-,67,17.31
"State Senator, Dist. 5 ",Melina Barratt,DEM,Williston City Hall,-,-,-,-,910,41.72
"State Senator, Dist. 5 ",Melina Barratt,DEM,Morriston Baptist Church,-,-,-,-,578,22.73
"State Senator, Dist. 5 ",Melina Barratt,DEM,Inglis Community Center,0,243,40,171,454,22.75
"State Senator, Dist. 5 ",Melina Barratt,DEM,Pine Grove Baptist Church,-,-,-,-,123,15.13
"State Senator, Dist. 5 ",Melina Barratt,DEM,Miracle Vision Tabernacle,0,131,110,101,342,32.23
"State Senator, Dist. 5 ",Melina Barratt,DEM,Fanning Springs City Hall,-,-,-,-,292,19.11
"State Senator, Dist. 5 ",Melina Barratt,DEM,Tommy Usher Center,-,-,-,-,452,29.33
"State Representative, Dist 22 ",Joe Harding,REP,Levy County Ag Extension Office,0,321,638,232,1191,69.81
"State Representative, Dist 22 ",Joe Harding,REP,Williston Highlands,-,-,-,-,1732,75.50
"State Representative, Dist 22 ",Joe Harding,REP," Bronson Dogan Cobb Building",-,-,-,-,1920,71.01
"State Representative, Dist 22 ",Joe Harding,REP,Cedar Key Community Center,0,211,133,395,739,69.13
"State Representative, Dist 22 ",Joe Harding,REP,Tommy Usher Center,-,-,-,-,2096,83.47
"State Representative, Dist 22 ",Joe Harding,REP,Gulf Hammock Church of God,-,-,-,-,320,82.05
"State Representative, Dist 22 ",Joe Harding,REP,Williston City Hall,-,-,-,-,1275,58.11
"State Representative, Dist 22 ",Joe Harding,REP,Morriston Baptist Church,-,-,-,-,1985,77.63
"State Representative, Dist 22 ",Joe Harding,REP,Inglis Community Center,-,-,-,-,1537,77.08
"State Representative, Dist 22 ",Joe Harding,REP,Pine Grove Baptist Church,0,195,214,293,702,85.09
"State Representative, Dist 22 ",Joe Harding,REP,Miracle Vision Tabernacle,0,204,317,218,739,69.00
"State Representative, Dist 22 ",Joe Harding,REP,Fanning Springs City Hall,-,-,-,-,1222,80.39
"State Representative, Dist 22 ",Joe Harding,REP,Tommy Usher Center,-,-,-,-,1078,70.50
"State Representative, Dist 22 ",Barbara Byram,DEM,Levy County Ag Extension Office,-,-,-,-,515,30.19
"State Representative, Dist 22 ",Barbara Byram,DEM,Williston Highlands,-,-,-,-,562,24.50
"State Representative, Dist 22 ",Barbara Byram,DEM," Bronson Dogan Cobb Building",-,-,-,-,784,28.99
"State Representative, Dist 22 ",Barbara Byram,DEM,Cedar Key Community Center,0,175,50,105,330,30.87
"State Representative, Dist 22 ",Barbara Byram,DEM,Tommy Usher Center,-,-,-,-,415,16.53
"State Representative, Dist 22 ",Barbara Byram,DEM,Gulf Hammock Church of God,-,-,-,-,70,17.95
"State Representative, Dist 22 ",Barbara Byram,DEM,Williston City Hall,-,-,-,-,919,41.89
"State Representative, Dist 22 ",Barbara Byram,DEM,Morriston Baptist Church,-,-,-,-,572,22.37
"State Representative, Dist 22 ",Barbara Byram,DEM,Inglis Community Center,0,256,40,161,457,22.92
"State Representative, Dist 22 ",Barbara Byram,DEM,Pine Grove Baptist Church,-,-,-,-,123,14.91
"State Representative, Dist 22 ",Barbara Byram,DEM,Miracle Vision Tabernacle,0,128,108,96,332,31.00
"State Representative, Dist 22 ",Barbara Byram,DEM,Fanning Springs City Hall,-,-,-,-,298,19.61
"State Representative, Dist 22 ",Barbara Byram,DEM,Tommy Usher Center,-,-,-,-,451,29.50
"Superintendent of Schools ",Chris Cowart,REP,Levy County Ag Extension Office,0,360,658,240,1258,74.57
"Superintendent of Schools ",Chris Cowart,REP,Williston Highlands,-,-,-,-,1735,76.94
"Superintendent of Schools ",Chris Cowart,REP," Bronson Dogan Cobb Building",-,-,-,-,1977,73.55
"Superintendent of Schools ",Chris Cowart,REP,Cedar Key Community Center,0,222,132,402,756,71.12
"Superintendent of Schools ",Chris Cowart,REP,Tommy Usher Center,-,-,-,-,2000,79.05
"Superintendent of Schools ",Chris Cowart,REP,Gulf Hammock Church of God,-,-,-,-,330,84.83
"Superintendent of Schools ",Chris Cowart,REP,Williston City Hall,-,-,-,-,1368,64.38
"Superintendent of Schools ",Chris Cowart,REP,Morriston Baptist Church,-,-,-,-,1986,79.06
"Superintendent of Schools ",Chris Cowart,REP,Inglis Community Center,-,-,-,-,1581,80.54
"Superintendent of Schools ",Chris Cowart,REP,Pine Grove Baptist Church,0,189,210,276,675,83.13
"Superintendent of Schools ",Chris Cowart,REP,Miracle Vision Tabernacle,0,202,315,226,743,71.44
"Superintendent of Schools ",Chris Cowart,REP,Fanning Springs City Hall,-,-,-,-,1193,79.01
"Superintendent of Schools ",Chris Cowart,REP,Tommy Usher Center,-,-,-,-,1085,71.05
"Superintendent of Schools ",Jerry Lawrence,NPA,Levy County Ag Extension Office,-,-,-,-,429,25.43
"Superintendent of Schools ",Jerry Lawrence,NPA,Williston Highlands,0,238,170,112,520,23.06
"Superintendent of Schools ",Jerry Lawrence,NPA," Bronson Dogan Cobb Building",-,-,-,-,711,26.45
"Superintendent of Schools ",Jerry Lawrence,NPA,Cedar Key Community Center,0,159,43,105,307,28.88
"Superintendent of Schools ",Jerry Lawrence,NPA,Tommy Usher Center,-,-,-,-,530,20.95
"Superintendent of Schools ",Jerry Lawrence,NPA,Gulf Hammock Church of God,-,-,-,-,59,15.17
"Superintendent of Schools ",Jerry Lawrence,NPA,Williston City Hall,-,-,-,-,757,35.62
"Superintendent of Schools ",Jerry Lawrence,NPA,Morriston Baptist Church,-,-,-,-,526,20.94
"Superintendent of Schools ",Jerry Lawrence,NPA,Inglis Community Center,-,-,-,-,382,19.46
"Superintendent of Schools ",Jerry Lawrence,NPA,Pine Grove Baptist Church,0,64,39,34,137,16.87
"Superintendent of Schools ",Jerry Lawrence,NPA,Miracle Vision Tabernacle,0,122,100,75,297,28.56
"Superintendent of Schools ",Jerry Lawrence,NPA,Fanning Springs City Hall,-,-,-,-,317,20.99
"Superintendent of Schools ",Jerry Lawrence,NPA,Tommy Usher Center,-,-,-,-,442,28.95
Carlos G. Muñiz,Yes,,Levy County Ag Extension Office,0,350,516,197,1063,67.32
Carlos G. Muñiz,Yes,,Williston Highlands,0,422,590,383,1395,66.65
Carlos G. Muñiz,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1635,65.27
Carlos G. Muñiz,Yes,,Cedar Key Community Center,0,183,107,269,559,60.17
Carlos G. Muñiz,Yes,,Tommy Usher Center,-,-,-,-,1478,65.14
Carlos G. Muñiz,Yes,,Gulf Hammock Church of God,-,-,-,-,241,67.51
Carlos G. Muñiz,Yes,,Williston City Hall,-,-,-,-,1296,64.45
Carlos G. Muñiz,Yes,,Morriston Baptist Church,-,-,-,-,1566,67.62
Carlos G. Muñiz,Yes,,Inglis Community Center,-,-,-,-,1180,66.37
Carlos G. Muñiz,Yes,,Pine Grove Baptist Church,0,158,159,183,500,67.02
Carlos G. Muñiz,Yes,,Miracle Vision Tabernacle,0,173,250,191,614,63.36
Carlos G. Muñiz,Yes,,Fanning Springs City Hall,-,-,-,-,915,65.17
Carlos G. Muñiz,Yes,,Tommy Usher Center,-,-,-,-,950,67.19
Carlos G. Muñiz,No,,Levy County Ag Extension Office,-,-,-,-,516,32.68
Carlos G. Muñiz,No,,Williston Highlands,-,-,-,-,698,33.35
Carlos G. Muñiz,No,," Bronson Dogan Cobb Building",-,-,-,-,870,34.73
Carlos G. Muñiz,No,,Cedar Key Community Center,0,145,57,168,370,39.83
Carlos G. Muñiz,No,,Tommy Usher Center,0,307,206,278,791,34.86
Carlos G. Muñiz,No,,Gulf Hammock Church of God,-,-,-,-,116,32.49
Carlos G. Muñiz,No,,Williston City Hall,-,-,-,-,715,35.55
Carlos G. Muñiz,No,,Morriston Baptist Church,-,-,-,-,750,32.38
Carlos G. Muñiz,No,,Inglis Community Center,-,-,-,-,598,33.63
Carlos G. Muñiz,No,,Pine Grove Baptist Church,0,70,71,105,246,32.98
Carlos G. Muñiz,No,,Miracle Vision Tabernacle,0,126,130,99,355,36.64
Carlos G. Muñiz,No,,Fanning Springs City Hall,-,-,-,-,489,34.83
Carlos G. Muñiz,No,,Tommy Usher Center,0,139,120,205,464,32.81
Joseph Lewis Jr,Yes,,Levy County Ag Extension Office,-,-,-,-,1095,69.75
Joseph Lewis Jr,Yes,,Williston Highlands,0,460,607,394,1461,70.04
Joseph Lewis Jr,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1641,65.96
Joseph Lewis Jr,Yes,,Cedar Key Community Center,0,205,113,279,597,64.40
Joseph Lewis Jr,Yes,,Tommy Usher Center,-,-,-,-,1491,65.86
Joseph Lewis Jr,Yes,,Gulf Hammock Church of God,-,-,-,-,234,66.29
Joseph Lewis Jr,Yes,,Williston City Hall,-,-,-,-,1319,66.12
Joseph Lewis Jr,Yes,,Morriston Baptist Church,-,-,-,-,1586,69.20
Joseph Lewis Jr,Yes,,Inglis Community Center,-,-,-,-,1188,67.77
Joseph Lewis Jr,Yes,,Pine Grove Baptist Church,0,162,145,184,491,66.08
Joseph Lewis Jr,Yes,,Miracle Vision Tabernacle,0,205,252,184,641,66.15
Joseph Lewis Jr,Yes,,Fanning Springs City Hall,-,-,-,-,969,69.36
Joseph Lewis Jr,Yes,,Tommy Usher Center,-,-,-,-,959,67.73
Joseph Lewis Jr,No,,Levy County Ag Extension Office,0,161,216,98,475,30.25
Joseph Lewis Jr,No,,Williston Highlands,-,-,-,-,625,29.96
Joseph Lewis Jr,No,," Bronson Dogan Cobb Building",0,303,407,137,847,34.04
Joseph Lewis Jr,No,,Cedar Key Community Center,0,126,50,154,330,35.60
Joseph Lewis Jr,No,,Tommy Usher Center,0,315,204,254,773,34.14
Joseph Lewis Jr,No,,Gulf Hammock Church of God,-,-,-,-,119,33.71
Joseph Lewis Jr,No,,Williston City Hall,0,218,296,162,676,33.88
Joseph Lewis Jr,No,,Morriston Baptist Church,-,-,-,-,706,30.80
Joseph Lewis Jr,No,,Inglis Community Center,0,173,72,320,565,32.23
Joseph Lewis Jr,No,,Pine Grove Baptist Church,0,65,85,102,252,33.92
Joseph Lewis Jr,No,,Miracle Vision Tabernacle,0,96,129,103,328,33.85
Joseph Lewis Jr,No,,Fanning Springs City Hall,-,-,-,-,428,30.64
Joseph Lewis Jr,No,,Tommy Usher Center,-,-,-,-,457,32.27
Scott Makar,Yes,,Levy County Ag Extension Office,0,351,514,199,1064,68.07
Scott Makar,Yes,,Williston Highlands,0,430,622,395,1447,69.94
Scott Makar,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1670,67.37
Scott Makar,Yes,,Cedar Key Community Center,0,194,113,278,585,63.17
Scott Makar,Yes,,Tommy Usher Center,-,-,-,-,1586,70.40
Scott Makar,Yes,,Gulf Hammock Church of God,-,-,-,-,249,70.94
Scott Makar,Yes,,Williston City Hall,-,-,-,-,1310,65.96
Scott Makar,Yes,,Morriston Baptist Church,-,-,-,-,1649,71.91
Scott Makar,Yes,,Inglis Community Center,-,-,-,-,1208,68.95
Scott Makar,Yes,,Pine Grove Baptist Church,0,163,157,191,511,69.15
Scott Makar,Yes,,Miracle Vision Tabernacle,0,191,255,186,632,65.49
Scott Makar,Yes,,Fanning Springs City Hall,-,-,-,-,967,69.57
Scott Makar,Yes,,Tommy Usher Center,-,-,-,-,987,69.80
Scott Makar,No,,Levy County Ag Extension Office,-,-,-,-,499,31.93
Scott Makar,No,,Williston Highlands,-,-,-,-,622,30.06
Scott Makar,No,," Bronson Dogan Cobb Building",0,295,391,123,809,32.63
Scott Makar,No,,Cedar Key Community Center,0,137,49,155,341,36.83
Scott Makar,No,,Tommy Usher Center,0,262,179,226,667,29.60
Scott Makar,No,,Gulf Hammock Church of God,-,-,-,-,102,29.06
Scott Makar,No,,Williston City Hall,-,-,-,-,676,34.04
Scott Makar,No,,Morriston Baptist Church,-,-,-,-,644,28.09
Scott Makar,No,,Inglis Community Center,0,180,67,297,544,31.05
Scott Makar,No,,Pine Grove Baptist Church,0,61,73,94,228,30.85
Scott Makar,No,,Miracle Vision Tabernacle,0,111,123,99,333,34.51
Scott Makar,No,,Fanning Springs City Hall,-,-,-,-,423,30.43
Scott Makar,No,,Tommy Usher Center,0,126,113,188,427,30.20
Rachel Nordby,Yes,,Levy County Ag Extension Office,0,359,539,205,1103,70.93
Rachel Nordby,Yes,,Williston Highlands,0,444,628,393,1465,70.60
Rachel Nordby,Yes,," Bronson Dogan Cobb Building",-,-,-,-,1696,68.50
Rachel Nordby,Yes,,Cedar Key Community Center,0,206,117,280,603,65.61
Rachel Nordby,Yes,,Tommy Usher Center,-,-,-,-,1570,69.65
Rachel Nordby,Yes,,Gulf Hammock Church of God,-,-,-,-,243,70.03
Rachel Nordby,Yes,,Williston City Hall,-,-,-,-,1354,67.67
Rachel Nordby,Yes,,Morriston Baptist Church,-,-,-,-,1646,71.97
Rachel Nordby,Yes,,Inglis Community Center,-,-,-,-,1210,68.95
Rachel Nordby,Yes,,Pine Grove Baptist Church,0,164,160,195,519,70.61
Rachel Nordby,Yes,,Miracle Vision Tabernacle,0,186,269,201,656,67.98
Rachel Nordby,Yes,,Fanning Springs City Hall,-,-,-,-,976,70.06
Rachel Nordby,Yes,,Tommy Usher Center,-,-,-,-,1003,71.08
Rachel Nordby,No,,Levy County Ag Extension Office,-,-,-,-,452,29.07
Rachel Nordby,No,,Williston Highlands,-,-,-,-,610,29.40
Rachel Nordby,No,," Bronson Dogan Cobb Building",0,272,385,123,780,31.50
Rachel Nordby,No,,Cedar Key Community Center,0,124,44,148,316,34.39
Rachel Nordby,No,,Tommy Usher Center,0,267,178,239,684,30.35
Rachel Nordby,No,,Gulf Hammock Church of God,-,-,-,-,104,29.97
Rachel Nordby,No,,Williston City Hall,-,-,-,-,647,32.33
